userid,text
3566119467,#特朗普称确诊美国人不能上飞机回国#万一脆弱的不行了，女人请选好哭泣的对象，不要随便借肩膀和胸膛。 ?
7179763192,终于承认了，美国肺炎从去年9月就开始了，强烈要求美国公开数据#特朗普称确诊美国人不能上飞机回国##大学生瞒父母游13国回国发热被隔离# L热门视频合集的微博视频 ?
3935362562,#特朗普称确诊美国人不能上飞机回国#  他好像个福娃娃
3475813931,自从赵立坚站出来对美国发出质疑以后，微博上突然站出来一堆精神美国人，原先一个个固执的要对power保持警惕，对government充满怀疑的人，都变成美国自干五了。辟谣、理性、理解相信美国政府，大家不要慌，冷静，你这是狡辩，无理取闹，每个人都把话说的无比精彩，父慈子孝的嘴脸感动的让人想哭。真是精彩。我就不说你行你上这种话了，把原先怀疑中国的精神拿出来不行么？美国就不能质疑了？美国就是你爹了？刚才川川和彭彭还在相互矛盾呢#特朗普称确诊美国人不能上飞机回国##赵立坚连发五条推文质问美国# 收起全文d
7548210258,#风恬月朗#可爱到犯规L抖音菌的微博视频 via抖音菌 晚安，好梦！ 法报君带您回顾今日热点话题：#大学生瞒父母游13国回国发热被隔离##花木兰全球撤档##特朗普称确诊美国人不能上飞机回国##赵立坚连发五条推文质问美国##意大利网友刷屏感谢中国使馆##湖北孝感回应100人在小区聚集##2020年劳动节放假5天##欣佳酒店业主曾发现重大事故前兆##老师上网课被全家围观##山西最后一例新冠肺炎患者出院# 收起全文d
3268914698,#特朗普称确诊美国人不能上飞机回国##apo222#【东关清真大寺】不仅是广大穆斯林群众宗教活动场所，而且是伊斯兰经学研究的最高学府。民国以来，伊斯兰教伊赫瓦尼教派的创始人及其继承人，将该寺作为海乙寺（即中心寺），培养造就了一大批伊斯兰教学者。甘青近千座清真寺的开学阿訇，由该寺选派或认可，因而在海内外享有声誉。 收起全文d
6060017960,#特朗普称确诊美国人不能上飞机回国#史上第一位中国女生进日本下海，一开始我是很认真的。 L秒拍视频 ?
3558951765,#特朗普称确诊美国人不能上飞机回国#你可以去爱一个他，但是女人不要把自己的全部都赔进去。没有他值得你用生命去讨好。你若不爱自己，怎么能让别人爱你? ?
3544091455,#特朗普称确诊美国人不能上飞机回国#她开始管男人的生活，男人的钱，对男人唠叨，频繁发消息询问男人的位置。别担心，她只是把自己交给了男人，害怕失去男人。 ?
3601130240,感恩有你（美国除外）   ????#特朗普称确诊美国人不能上飞机回国##大学生瞒父母游13国回国发热被隔离#   ????   ????   ????  L扛旗少年的微博视频 ?
