userid,text
7955736207,【#外交部回应美主持人要中国就疫情道歉#：谁要求美国为H1N1流感道歉了吗？】在3月5日举行的外交部例会上，有记者就美国福克斯电视台主持人沃特斯要求中国就新冠肺炎疫情道歉一事提问，对此，发言人赵立坚在回应中表示，个别主持人的言论荒谬可笑，充分暴露出他对中国的傲慢、偏见和无知。赵立坚说，我想强调几点：第一，疾病是人类的公敌，各国患病的人都是受害者，不知道“道歉论”从何说起？世界各国人民正在努力携手共同抗击新冠肺炎疫情，世界卫生组织多次表示，污名化比病毒本身更危险。在这个时候个别人散布这种毫无逻辑的言论，居心何在？第二，“中国道歉论”毫无根据也毫无道理。目前病毒源自何处尚无定论。无论病毒源自哪里，中国同其它出现疫情的国家一样，都是病毒的受害者，都面临阻击疫情蔓延的挑战。“2009年美国爆发的H1N1流感蔓延到214个国家和地区，当年就导致至少18449人死亡。谁要求美国道歉了吗？”第三，中国抗疫体现了一个负责任大国的应有担当。在此次疫情防控中，中国力量、中国效率、中国速度受到了国际社会的广泛赞誉，为了世界各国人民的健康和安全，中国人民也付出了巨大牺牲，做出了重大贡献。全球170多个国家领导人和40多个国际地区组织负责人，向中国领导人来函来电，发表声明表示慰问支持，对中国抗疫举措及其积极成效，以及为阻止疫情蔓延做出的巨大牺牲予以高度肯定。世界卫生组织总干事谭德赛指出，中国强有力的举措既控制了疫情在中国境内扩散，也阻止了疫情向其他国家蔓延，为世界各国抗击疫情树立了新的标杆。（人民日报，人民视频）L人民视频的秒拍视频 收起全文d
6338578458,#外交部回应美主持人要中国就疫情道歉# 病毒不一定是从哪里来的呢？？！！美主持人充分的展现了他的无知和傲慢 ?
8079098994,#外交部回应美主持人要中国就疫情道歉#：谁要求美国为H1N1流感道歉了吗？ L人民视频的秒拍视频 ?
8226916239,美国，你有什么资格谈人权！#坚决反对称新冠病毒是中国病毒##外交部回应美主持人要中国就疫情道歉#     L徐州同城会的微博视频 ?
8226916239,中国要道歉？美国你在说酒话吗！美国应该向世界正式道歉！！！向中国道歉！#坚决反对称新冠病毒是中国病毒##外交部回应美主持人要中国就疫情道歉#    中国要道歉？美国喝多了吧！ ?
8102148967,【#外交部回应美主持人要中国就疫情道歉#：谁要求美国为H1N1流感道歉了吗？】在3月5日举行的外交部例会上，有记者就美国福克斯电视台主持人沃特斯要求中国就新冠肺炎疫情道歉一事提问，对此，发言人赵立坚在回应中表示，个别主持人的言论荒谬可笑，充分暴露出他对中国的傲慢、偏见和无知。赵立坚说，我想强调几点：第一，疾病是人类的公敌，各国患病的人都是受害者，不知道“道歉论”从何说起？世界各国人民正在努力携手共同抗击新冠肺炎疫情，世界卫生组织多次表示，污名化比病毒本身更危险。在这个时候个别人散布这种毫无逻辑的言论，居心何在？第二，“中国道歉论”毫无根据也毫无道理。目前病毒源自何处尚无定论。无论病毒源自哪里，中国同其它出现疫情的国家一样，都是病毒的受害者，都面临阻击疫情蔓延的挑战。“2009年美国爆发的H1N1流感蔓延到214个国家和地区，当年就导致至少18449人死亡。谁要求美国道歉了吗？”第三，中国抗疫体现了一个负责任大国的应有担当。在此次疫情防控中，中国力量、中国效率、中国速度受到了国际社会的广泛赞誉，为了世界各国人民的健康和安全，中国人民也付出了巨大牺牲，做出了重大贡献。全球170多个国家领导人和40多个国际地区组织负责人，向中国领导人来函来电，发表声明表示慰问支持，对中国抗疫举措及其积极成效，以及为阻止疫情蔓延做出的巨大牺牲予以高度肯定。世界卫生组织总干事谭德赛指出，中国强有力的举措既控制了疫情在中国境内扩散，也阻止了疫情向其他国家蔓延，为世界各国抗击疫情树立了新的标杆。（人民日报，人民视频）L人民视频的秒拍视频 收起全文d
8226916239,美国应该向世界正式道歉！！！向中国道歉！#坚决反对称新冠病毒是中国病毒##外交部回应美主持人要中国就疫情道歉# 美国应该向世界正式道歉！你是否赞同 ?
6793183058,#外交部回应美主持人要中国就疫情道歉#：谁要求美国为H1N1流感道歉了吗？L人民视频的秒拍视频 ???
4726022475,【#外交部回应美主持人要中国就疫情道歉#：谁要求美国为H1N1流感道歉了吗？】在3月5日举行的外交部例会上，有记者就美国福克斯电视台主持人沃特斯要求中国就新冠肺炎疫情道歉一事提问，对此，发言人赵立坚在回应中表示，个别主持人的言论荒谬可笑，充分暴露出他对中国的傲慢、偏见和无知。赵立坚说，我想强调几点：第一，疾病是人类的公敌，各国患病的人都是受害者，不知道“道歉论”从何说起？世界各国人民正在努力携手共同抗击新冠肺炎疫情，世界卫生组织多次表示，污名化比病毒本身更危险。在这个时候个别人散布这种毫无逻辑的言论，居心何在？第二，“中国道歉论”毫无根据也毫无道理。目前病毒源自何处尚无定论。无论病毒源自哪里，中国同其它出现疫情的国家一样，都是病毒的受害者，都面临阻击疫情蔓延的挑战。“2009年美国爆发的H1N1流感蔓延到214个国家和地区，当年就导致至少18449人死亡。谁要求美国道歉了吗？”第三，中国抗疫体现了一个负责任大国的应有担当。在此次疫情防控中，中国力量、中国效率、中国速度受到了国际社会的广泛赞誉，为了世界各国人民的健康和安全，中国人民也付出了巨大牺牲，做出了重大贡献。全球170多个国家领导人和40多个国际地区组织负责人，向中国领导人来函来电，发表声明表示慰问支持，对中国抗疫举措及其积极成效，以及为阻止疫情蔓延做出的巨大牺牲予以高度肯定。世界卫生组织总干事谭德赛指出，中国强有力的举措既控制了疫情在中国境内扩散，也阻止了疫情向其他国家蔓延，为世界各国抗击疫情树立了新的标杆。 收起全文d
8226916239,华春莹：中国必将奉陪到底！！！#坚决反对称新冠病毒是中国病毒##外交部回应美主持人要中国就疫情道歉#     L徐州同城会的微博视频 ?
8226916239,美国应该向世界正式道歉！！！#坚决反对称新冠病毒是中国病毒##外交部回应美主持人要中国就疫情道歉# ??? L徐州同城会的微博视频 ?
8226916239,"简直像个""小丑""#坚决反对称新冠病毒是中国病毒##外交部回应美主持人要中国就疫情道歉# ??? L徐州同城会的微博视频 ?"
7954375488,#外交部回应美主持人要中国就疫情道歉#
3667252247,#武汉3月底有望新增病例基本清零#湖北加油！中国加油！#甘肃新增11例境外输入病例#马上交卷了，最后送个附加题 ? ???
8239311748,#武汉3月底有望新增病例基本清零#如何快速识别潜在感染者？疫情将会如何发展？拐点何时出现？后期防疫工作怎么做？提前预判疫情发展趋势对于做好防疫安排部署十分重要。在此次抗击疫情中，让大数据与云计算产业技术创新战略联盟发挥了重要作用。 ?
4097277949,#武汉3月底有望新增病例基本清零#湖北加油！中国加油！ #甘肃新增11例境外输入病例#马上交卷了，最后送个附加题 ? ???
4403511770,#陇上花牛100%苹果汁##陇上花牛不是一般的牛# 【#兰州网络大V# 代言天水“陇上花牛”苹果汁，你不妨也试试[米奇比心][米奇比心]#武汉3月底有望新增病例基本清零#    L兰州美的微博视频 ???  ?  ???  ???  ???  ???  ???  ???  ???  ???  ??? 2兰州 收起全文d
3834925134,【疫情损失500万仍送3万份爱心盒饭！兰州餐饮银馨春天支持兰州抗疫】 L博爱兰州的微博视频  #兰州万众一心全民战疫##疫情防控 甘肃检察在行动# ? ???#武汉3月底有望新增病例基本清零# ???
7578931875,#武汉3月底有望新增病例基本清零#热干面加油 ?
8955081634,93岁治愈婆婆防护服作画致谢护士。网友：“这是最好的礼物！” #武汉3月底有望新增病例基本清零#大侠看法 L桐叶大侠的微博视频 ???
4046344708,#武汉3月底有望新增病例基本清零#坚持住！也要防止外来人口引来新的病症 ?
6841370965,【#外交部回应美主持人要中国就疫情道歉#：谁要求美国为H1N1流感道歉了吗？】在3月5日举行的外交部例会上，有记者就美国福克斯电视台主持人沃特斯要求中国就新冠肺炎疫情道歉一事提问，对此，发言人赵立坚在回应中表示，个别主持人的言论荒谬可笑，充分暴露出他对中国的傲慢、偏见和无知。赵立坚说，我想强调几点：第一，疾病是人类的公敌，各国患病的人都是受害者，不知道“道歉论”从何说起？世界各国人民正在努力携手共同抗击新冠肺炎疫情，世界卫生组织多次表示，污名化比病毒本身更危险。在这个时候个别人散布这种毫无逻辑的言论，居心何在？第二，“中国道歉论”毫无根据也毫无道理。目前病毒源自何处尚无定论。无论病毒源自哪里，中国同其它出现疫情的国家一样，都是病毒的受害者，都面临阻击疫情蔓延的挑战。“2009年美国爆发的H1N1流感蔓延到214个国家和地区，当年就导致至少18449人死亡。谁要求美国道歉了吗？”第三，中国抗疫体现了一个负责任大国的应有担当。在此次疫情防控中，中国力量、中国效率、中国速度受到了国际社会的广泛赞誉，为了世界各国人民的健康和安全，中国人民也付出了巨大牺牲，做出了重大贡献。全球170多个国家领导人和40多个国际地区组织负责人，向中国领导人来函来电，发表声明表示慰问支持，对中国抗疫举措及其积极成效，以及为阻止疫情蔓延做出的巨大牺牲予以高度肯定。世界卫生组织总干事谭德赛指出，中国强有力的举措既控制了疫情在中国境内扩散，也阻止了疫情向其他国家蔓延，为世界各国抗击疫情树立了新的标杆。（人民日报，人民视频）L人民视频的秒拍视频 收起全文d
8226916239,#坚决反对称新冠病毒是中国病毒##外交部回应美主持人要中国就疫情道歉# ??? L徐州同城会的微博视频 ?
7285566156,#武汉3月底有望新增病例基本清零#
8136067265,#武汉3月底有望新增病例基本清零# 慢慢的，好起来了，加油！ 2贵阳 ?
3258542996,#武汉3月底有望新增病例基本清零#好呀，好呀，疫情快点过去。?? 相信国家，我们可以，加油。 ?
3550910792,//@苏浅暮ww:#乔布斯遗孀将裸捐250亿美元# 像这样身份的人已经不把财富和金钱看的很重了  佩服  #武汉3月底有望新增病例基本清零# 这可能是这几个月来看到较好的消息了，大家一定要好好保护自己，向所有医护人员和前线的英雄们致敬 ???
8698504972,#武汉3月底有望新增病例基本清零#不误春光，希望3月底武汉的樱花更加烂漫，一切回到最初的样子！ ?
3521130897,#武汉3月底有望新增病例基本清零#太好了 2上海 ?
8161659942,今日份感动 正能量 #武汉3月底有望新增病例基本清零# ?
4109027314,#武汉3月底有望新增病例基本清零#希望早点好起来2020，多给我们一些好运吧希望我们可以早点摘下口罩看看那些久违了的笑容 ?
6742820655,#武汉3月底有望新增病例基本清零#希望吧，也不知道时候能恢复往日的热闹 一切都会慢慢好的#草地贪夜蛾已经入侵我国#听着这名字就很渗人 好可怕 ?
2929092594,#乔布斯遗孀将裸捐250亿美元# 像这样身份的人真的是淡泊名利了，并不会把财富和金钱放在最重要的位置上了，敬仰！  #武汉3月底有望新增病例基本清零#天大的好消息！！希望大家都要好好的，向所有医护人员和前线的英雄们致敬提前向女性医护工作者祝福女神节快乐！ ???
3654923625,#又一艘公主号邮轮发生疫情#希望事业获得成功，首先必须抱有梦想并沉醉于梦想。只有沉醉于梦想，才能激发出实现梦想的热情。当然，一旦着手于实际工作，就必须进行理性的判断、防患于未然，周密考虑。 ?
8360529686,#又一艘公主号邮轮发生疫情##我喜欢我的美美妆#丑女当场化妆鬼将军温宁，相似度百分之九十真是太神奇了 L美白护肤化妆教程的秒拍视频 ?
3976576467,#又一艘公主号邮轮发生疫情#书架演绎中国风，汉字家具恰到好处！ ?
3858689604,#又一艘公主号邮轮发生疫情#忙着祝大家年年有鱼，自己年年吃鱼。 ?
3534099731,#又一艘公主号邮轮发生疫情#一个女人就是一朵花。有的女人如牡丹，牡丹气度高雅，牡丹之美，美在霸气。她天生是花之王，她只存在于彼岸，旁人永远无法到达。 ?
3976266307,#又一艘公主号邮轮发生疫情#卧室的面积不大，因此在卧室家具的选择上更加精简。温暖的褐色墙面呼应同色系的床品，边几上的鲜花营造出轻松愉悦气氛。 ?
3652146957,#又一艘公主号邮轮发生疫情#如果有一天，我们突然发现，投身再大的事业也不如把自己的人生当做一个事业，聆听再好的故事也不如把自己的人生当做一个故事，我们一定会动手动笔，做一点有意思的事情。 ?
3976237498,#又一艘公主号邮轮发生疫情#放眼望去，浓郁的日式气息迎面而来。木质的地板，搭配网格式的木质天花板，整体显得非常协调。长方形的木质茶几，细腻的木材质感，给人温和感觉之余不失优雅。 ?
3534100330,#又一艘公主号邮轮发生疫情#世界上没有丑女人，只有懒女人。 ?
4111667270,#又一艘公主号邮轮发生疫情#父母不论何时你都是我的拐杖，给我支持，给我方向，[得意地笑]给我力量，让我能够走好今后的每一段路。 ?
8127710482,#又一艘公主号邮轮发生疫情#You are the greatest adventure of my life。你是我这辈子最美妙的奇遇。 ?
3976799282,#又一艘公主号邮轮发生疫情#浴室的搭配主要是白色搭配木质风格。墙上挂着的水墨花给整个浴室带来了一些古典而高雅的美感。 ?
3978262983,#又一艘公主号邮轮发生疫情#这是个比较巧妙的设计，塑料夹子里藏了一个强力磁铁，在钢或者铁的背板上，强劲的磁力可以足够夹住重达一磅的物件 ?
4912664578,#又一艘公主号邮轮发生疫情#父母，您总是用最平淡最朴素方式去表达您的爱，但您的爱却足够我享用一辈子。 ?
3598840335,#又一艘公主号邮轮发生疫情#每一次轻易的放弃，都是人生爱情的一处败笔。依靠别人不会很累，但想要做一个依靠自己的女人却会很累。再累也是值得的。 ?
3978257044,#又一艘公主号邮轮发生疫情#分层式的收纳架，使得物品的摆放一目了然，便于主人拿取。藤编式的箱子以及小篮子，不仅显得别具一格，还具有收纳作用，一举两得。 ?
3558888576,#又一艘公主号邮轮发生疫情#一首小诗，童年是一道彩虹，童年是一缕阳光。我把我的童年印在一张张照片上，陪伴着我快乐地成长。 ?
2859071119,近日江苏徐州也推出#全国首个口罩自助售卖机#，每天投放800只口罩。都是N95口罩，市民每24小时可购买两只，一只12元，刷身份证购买。这样的价格还是可以的，比较亲民，但是可能还是比较难买到。现在全国口罩日产量已经达到了1亿只以上，3月份可能还有不少口罩机开始生产，那么未来口罩产能还将会持续扩大，估计再过一个月左右，可能口罩就不太缺了。现在网上还是需要预定，需要抢购才能够购买，想买口罩还是比较难的。可能再过一段时间就好了。 收起全文d
4977696077,#全国首个口罩自助售卖机#  不得不说 中国离互联网的距离最近
7354828005,#贵州网媒关注# 【徐州现全国首个#口罩自助售卖机#：刷身份证买，每人每天限2只】2020年3月2日，江苏徐州推出#全国首个口罩自助售卖机#，每天投放800只。市民每24小时内可以购买两只N95口罩，一只12元，刷身份证购买。负责人表示，下一步会进行全市布点，推出有测量体温功能的二代机型。@一手Video L一手video的秒拍视频 收起全文d
3485346064,转发微博//@安徽反邪教:#北京50个加油站开卖口罩# 每人每周限购一次，无车用户也可购买；江苏徐州推出#全国首个口罩自助售卖机#，刷身份证购买。你的口罩哪里买的？  ???
3431628231,【徐州现#全国首个口罩自助售卖机#：刷身份证买，每人每天限2只】负责人表示，下一步会进行全市布点，推出有测量体温功能的二代机型。
3951556376,//@山西反邪教:#全国首个口罩自助售卖机# 你的口罩哪里买的？
2652180838,幻想是逐渐灭亡的——即使看起来似乎是一下了破灭的，似乎你在一个晴朗的日子里一觉醒来突然就不再有幻想了。完全不是这样。幻想的枯萎、消失，是个漫长、沉闷的过程，就像牙痛。但是，牙齿呢，你可以拔掉；幻想呢，灭绝了，继续在我们的内心腐烂，而且发臭，因此你逃避不了它。我的破灭了的幻想始终跟在我身边。——肖斯塔科维奇《见证》#全国首个口罩自助售卖机# 收起全文d
3566693405,转发微博//@安徽反邪教:#北京50个加油站开卖口罩# 每人每周限购一次，无车用户也可购买；江苏徐州推出#全国首个口罩自助售卖机#，刷身份证购买。你的口罩哪里买的？  ???
7912830986,#风恬月朗#当老板问为啥在家工作效率很低……  L胡椒视频的微博视频 晚安，好梦！ 法报君带您回顾今日热点话题：#美疾控中心停止公布各州确诊数##全国首个口罩自助售卖机##李文亮等被追授全国防疫先进个人##滞留武汉亲戚家8人挤两室一厅##巴基斯坦拿出全国医院库存口罩给中国##中国空气中的二氧化氮含量显著下降##最近的电视剧都好气人##中国将向韩国提供急需医疗物资援助##中国房东给韩国隔离租客免房租# 收起全文d
3112354221,#今年硕士研究生招生规模扩大##美疾控中心停止公布各州确诊数##又一艘公主号邮轮发生疫情##草地贪夜蛾已经入侵我国##全国首个口罩自助售卖机##最近的电视剧都好气人##南京邓煌灯光秀# #南京煌太后# #北京# #热点# //@李仲伟律师:这事反映强烈，应该由纪检部门调查，广电部门的调查终究易被质疑！
3112354221,#今年硕士研究生招生规模扩大##美疾控中心停止公布各州确诊数##又一艘公主号邮轮发生疫情##草地贪夜蛾已经入侵我国##全国首个口罩自助售卖机##最近的电视剧都好气人##中国# #惊蛰# 热点//@彭乾:评论都关了，小小主播通天本领。
7824169562,徐州现全国首个“口罩售卖机” 网友：“期待全国进行推广”#全国首个口罩自助售卖机#  L触电新闻上海的微博视频 ???
2687736443,#惊蛰#儿童美术#武汉3月底有望新增病例基本清零# 创意美术#乔布斯遗孀将裸捐250亿美元##草地贪夜蛾已经入侵我国# 造葫芦画瓢#三生三世枕上书大结局#手工绘画 #塞班找到了##陈乔恩艾伦好甜##开学时间##自制爆米花离世女孩家属起诉邻居##喻佳丽结婚##上千游客涌入西湖赏花##网红凉拌鲫鱼##北京要求每张餐桌只能坐一个人##当队里剩下最后一个女生时##现实中的高级漫画眼##因网名产生的网课尴尬##水果姐怀孕##今年硕士研究生招生规模扩大##早春治愈系穿搭##惊蛰##网络上什么是真的##做一个精致女孩有多难##电视剧三生三世枕上书##晒晒最美的她##日本学生停课后涌上街头##全国首个口罩自助售卖机##黄子佼孟耿如结婚##复工必备神仙单品##花开的季节到了##绘画##宝宝##儿童教育##儿童画##亲子手工# L造葫芦画瓢儿童艺术的微博视频 收起全文d
3501920034,//@安徽反邪教:#北京50个加油站开卖口罩# 每人每周限购一次，无车用户也可购买；江苏徐州推出#全国首个口罩自助售卖机#，刷身份证购买。你的口罩哪里买的？  ???
3487069522,@安徽反邪教 //@安徽反邪教:#北京50个加油站开卖口罩# 每人每周限购一次，无车用户也可购买；江苏徐州推出#全国首个口罩自助售卖机#，刷身份证购买。你的口罩哪里买的？  ???
2646847788,//@安徽反邪教:#北京50个加油站开卖口罩# 每人每周限购一次，无车用户也可购买；江苏徐州推出#全国首个口罩自助售卖机#，刷身份证购买。你的口罩哪里买的？  ???
8153820872,【徐州现全国首个#口罩自助售卖机#：刷身份证买，每人每天限2只】2020年3月2日，江苏徐州推出#全国首个口罩自助售卖机#，每天投放800只。市民每24小时内可以购买两只N95口罩，一只12元，刷身份证购买。负责人表示，下一步会进行全市布点，推出有测量体温功能的二代机型。  L头号资讯APP的微博视频 ?
3603712494,#全国首个口罩自助售卖机#有些人的爱是单线程的，当一个出现时，就会忙不迭掐断另一个。而另一些人的爱是多线程的，他们可以同时开始许多段爱情。 ?
6038035207,#萍工微视角# 【徐州现全国首个#口罩自助售卖机#：刷身份证买，每人每天限2只】2020年3月2日，江苏徐州推出#全国首个口罩自助售卖机#，每天投放800只。市民每24小时内可以购买两只N95口罩，一只12元，刷身份证购买。负责人表示，下一步会进行全市布点，推出有测量体温功能的二代机型。L一手video的秒拍视频 收起全文d
6481912869,#又一艘公主号邮轮发生疫情#父母 ，多谢你们赋予我生命，多谢你们对我的生命负责。 ?
3869701739,#疫情联防联控实时播报# 【#甘肃新增11例境外输入病例# 311人近期由伊朗抵兰州】
3249368340,#甘肃新增11例境外输入病例#???小问号你是否有很多朋友 ?
4620454841,#从伊朗回国的第二架包机抵达兰州##甘肃新增11例境外输入病例# 这次疫情结束后，就放下对甘肃的偏见吧 ?
2647192871,#甘肃新增11例境外输入病例#希望一个不落全部治愈 ?
4088077304,#甘肃新增11例境外输入病例#这附加题做的真憋屈。 ?
3858689604,#中国空气中的二氧化氮含量显著下降#人生的轨迹沿着一条时间轴，只能单方向往前走，不能倒退。微博就像在无时无刻的记载着人生经过的每一站每一景每一刻，过了就成为回忆，再不能改变之前那一刻。微博里的每一瞬间，写了就是永远，只能“删除”。人生也只能通过杀死脑细胞，醉生梦死，才能删掉回忆。 ?
3976521956,#中国空气中的二氧化氮含量显著下降#咖啡色的一面墙壁，尽显时尚现代之感。宽敞的大浴缸，舒适感一涌而出。长方形的镜子，不仅可以供主人整理穿戴，还起到了扩大空间的视觉效果。 ?
3976312400,#中国空气中的二氧化氮含量显著下降#小阳台上选择了简易的桌椅摆放，搭配舒服的靠枕和坐垫，在闲暇的下午坐在这里品一杯茶放松身心也是非常好的选择。 ?
