,userid
0,3401178364
1,4875290180
2,3884756944
3,7840936882
4,2689791709
5,4203302883
6,2762773118
7,3727469922
8,2580722526
9,4914075621
10,7993835446
11,7263940677
12,3337277637
13,3292562139
14,7082173746
15,3337277637
16,3616821058
17,3927435447
18,4413371347
19,7573835989
20,8123885382
21,7851487147
22,3337277637
23,2593323255
24,6878399734
25,2597004307
26,3337277637
27,4453988951
28,2586131508
29,3884756944
30,3931128319
31,2566116743
32,3016803308
33,3369012955
34,4971119399
35,2664560194
36,4353636889
37,7956771754
38,3337277637
39,3616821058
40,2550821613
41,7339718307
42,4414628583
43,3993986078
44,3884482542
45,3969356681
46,4819544964
47,3115885452
48,2769716467
49,6566284515
50,3519792147
51,4471836159
52,2601885403
53,2585840467
54,6984055202
55,8355594162
56,2886966852
57,7532118178
58,8095070552
59,3337277637
60,3337277637
61,3337277637
62,7857831599
63,8167472636
64,3632147721
65,3337277637
66,4004564861
67,3030030463
68,3337277637
69,3337277637
70,2825642328
71,3620886750
72,8193157722
73,8085304208
74,8068780804
75,3445941402
76,4772928599
77,3068993816
78,4326873137
79,4309665707
80,3115353679
81,7837023662
82,6388818909
83,3444247592
84,8685391655
85,4113848807
86,3744601392
87,6834652247
88,4293054480
89,7325325797
90,3852861887
91,3337277637
92,7025293385
93,3320148934
94,3337277637
95,7007983832
96,4330842274
97,3337277637
98,4492149096
99,2628194763
100,4819544964
101,4738048232
102,7858568129
103,6752558172
104,3518786807
105,7903504162
106,7391040705
107,7766939924
108,4352596303
109,3916951804
110,4236049155
111,3518786807
112,2557113142
113,4207172158
114,7277297808
115,3320148934
116,3029973569
117,4912734946
118,4101943494
119,3627147351
120,6262544702
121,4829956594
122,4021887371
123,7119953139
124,7002155316
125,3612135626
126,3749219229
127,4370926661
128,4835153568
129,3444733300
130,2934409620
131,4308629668
132,6982119868
133,3925959127
134,8352789956
135,7746509918
136,2603632060
137,7723697957
138,2752551337
139,4543061082
140,3481931999
141,7864782245
142,3916951804
143,3749219229
144,2625778490
145,2589786904
146,4244958541
147,8351646114
148,6181185739
149,7062350798
150,3762248638
151,2983045685
152,2557968484
153,6181185739
154,2629575813
155,4632326659
156,4519798428
157,3497539202
158,3235852475
159,2606811714
160,3817818102
161,8189082905
162,4806268351
163,4941732849
164,8193157722
165,4653312002
166,3021280717
167,4110168294
168,4342906529
169,6096595919
170,3084598431
171,4338925239
172,6777009455
173,2609456751
174,3010592708
175,3961567335
176,7980826308
177,2927771599
178,7394788759
179,7358700229
180,2687187571
181,4009347461
182,3877324043
183,7705864752
184,4113848807
185,8036136992
186,7040939554
187,4288401608
188,4982595092
189,4125282804
190,4224768222
191,3917974465
192,6093877874
193,8776108776
194,4468487326
195,3980334114
196,4484802042
197,3745371116
198,2705819125
199,3429704459
200,6425973667
201,3966461084
202,8188127726
203,2556040500
204,2851923543
205,8123885382
206,3199497363
207,4091587368
208,8729735095
209,8090688822
210,4875787800
211,4695885323
212,4711328905
213,3225173304
214,8753702907
215,3097453835
216,8029660842
217,2802919794
218,7837667976
219,7119059676
220,6752558172
221,3250616069
222,3980334114
223,3917974465
224,8101188326
225,4127171121
226,4406726147
227,7207968348
228,2603632060
229,3500779755
230,7549979145
231,4416042573
232,3139384357
233,3429153347
234,8867456925
235,3926682338
236,2560216374
237,8323893524
238,3645474805
239,7481788522
240,2910593065
241,7730758702
242,4489849321
243,8859896865
244,8763390378
245,6781659147
246,3402577108
247,2603632060
248,8217400354
249,2884472447
250,6781659147
251,8730488299
252,7841082115
253,2930334765
254,7481788522
255,7742598758
256,7410941574
257,4519798428
258,2714721925
259,3579360642
260,2672885314
261,4627292089
262,2607404188
263,7410941574
264,7800390736
265,7340120329
266,6801625437
267,3931128319
268,3806066251
269,4261986605
270,3544661873
271,3524260121
272,3899183864
273,4484215028
274,3337047382
275,8312976357
276,3988172946
277,4445579040
278,2758110606
279,8204408804
280,6783734629
281,3429188551
282,6806315499
283,4695309543
284,4056103604
285,8694898375
286,4507600306
287,8145925252
288,8750863864
289,2800657410
290,6258513157
291,7976790834
292,4871529577
293,3385398483
294,3429704459
295,7841082115
296,7742598758
297,6297314762
298,8301526689
299,4066139361
300,7867802628
301,8079040194
302,7318151949
303,8137339017
304,3849852705
305,4092636257
306,3429704459
307,4262713987
308,4550317545
309,7841142098
310,4858900510
311,3700392642
312,4689189273
313,4267118392
314,2625778490
315,7601281552
316,4000881231
317,3121545052
318,3842848233
319,3884756944
320,4006069659
321,8032991214
322,6239616802
323,6391612427
324,7318151949
325,7242667966
326,8123885382
327,3468264967
328,7768595595
329,3128718611
330,8053298216
331,7694887649
332,3786025725
333,4722516741
334,4165750483
335,2707832037
336,3718984004
337,7365485086
338,7767374327
339,7664805835
340,8070768966
341,3976434161
342,4959571721
343,4200647050
344,8914500744
345,4335500998
346,3746417535
347,4390522654
348,3695318032
349,4470330452
350,3977417945
351,4781801430
352,3429704459
353,3522251296
354,2813037665
355,6087292081
356,2806708503
357,7861159979
358,7255808449
359,4397646972
360,2813037665
361,8102276377
362,8098668186
363,3601043282
364,4106480519
365,4320491963
366,6686883426
367,3962708087
368,4625589635
369,3560859649
370,3225174654
371,7323639407
372,2699906912
373,4211912291
374,8732607324
375,4196771505
376,4288661298
377,3927658940
378,6321168409
379,3861622110
380,6419967249
381,3424250712
382,8233012065
383,4243741009
384,3922700345
385,3380362198
386,3509415607
387,3669175413
388,4150402214
