,userid
0,7577879612
1,8216136849
2,8013045954
3,8544767356
4,4595374164
5,6432587729
6,7101714675
7,4441218006
8,4130518620
9,4130518620
10,8081640128
11,2716239449
12,4421611843
13,7840207435
14,8500895598
15,4957752093
16,8178500816
17,6800318326
18,7886499035
19,4050892244
20,3880865277
21,8789456495
22,6092330268
23,7035232007
24,2961138999
25,3474238432
26,8091047744
27,7174016642
28,4435110562
29,7392764916
30,7183224524
31,6793070527
32,6823358715
33,7556194884
34,7307073486
35,3877782901
36,7639983597
37,3665560608
38,3665560608
39,6432587729
40,3483465855
41,4485772250
42,4356496280
43,4761979965
44,8882578529
45,8080267406
46,6393515642
47,7874060888
48,4373556955
49,4906433773
50,8084903468
51,8183768746
52,4013588554
53,3071149538
54,3830612432
55,8855474046
56,6787862977
57,2620656029
58,2906076909
59,8097146566
60,3065532328
61,4355502287
62,6500607269
63,3942209244
64,3014621980
65,2614087238
66,3065532328
67,3263429570
68,4368288928
69,4361901751
70,3984106601
71,4347795881
72,4324217104
73,3682675046
74,7804399188
75,3972114305
76,7470830952
77,4355502287
78,4667780353
79,8102276377
80,6975754736
81,3882625008
82,4675785799
83,4755677376
84,7559689837
85,7460761844
86,3241702875
87,8353239097
88,7740379918
89,3099905363
90,7170209007
91,3734291572
92,8009898549
93,4166175687
94,3233105656
95,3916117103
96,8308843837
97,3569739574
98,3381020930
99,3337861795
100,4573539490
101,7470830952
102,3987108264
103,4032645789
104,3255723158
105,8075146364
106,4449266755
107,4687276191
108,3255723158
109,4166175687
110,3537827035
111,4355502287
112,3314641406
113,4334394502
114,7680439259
115,3972114305
116,4281225564
117,4621494266
118,3955217672
119,3263429570
120,4955791684
121,2994893268
122,3546966931
123,3036548915
124,3263429570
125,4650475791
126,3131753680
127,8017246512
128,4445579040
129,3739826917
130,3537827035
131,6788201084
132,8432988872
133,4603905846
134,6829752776
135,8146873222
136,7358700229
137,4349512154
138,7381369012
139,8930410346
140,6150592054
141,4416044188
142,8257772355
143,6041654200
144,7568335796
145,3422706925
146,2929595894
147,4102149511
148,4845309158
149,3444733300
150,4521603808
151,8916862325
152,6035931834
153,2557817083
154,3534362061
155,4584102299
156,8432988872
157,4080450595
158,2788782544
159,4679978074
160,8337686068
161,3255723158
162,6066209938
163,8088254387
164,4529328327
165,7177013565
166,8698712579
167,8238395727
168,3906699117
169,8432988872
170,4507585065
171,8698712579
172,4811427041
173,3130119927
174,3599154245
175,7816457514
176,7052084508
177,8303544995
178,4401946735
179,7339344956
180,8432988872
181,7143141975
182,4460079341
183,4536064635
184,7653445754
185,4182307372
186,7653445754
187,3263429570
188,3938877706
189,7470830952
190,3329426451
191,4293687971
192,7814158395
193,3998410877
194,4094400125
195,4950686627
196,4440098324
197,3594145439
198,68093471
199,4611101551
200,8253932969
201,4493672237
202,7296839387
203,3952134952
204,7296839387
205,4288401608
206,4811427041
207,3604803885
208,6041654200
209,2740086158
210,7052084508
211,4052874657
212,8365678884
213,8234545166
214,4293687971
215,4735894148
216,6259174617
217,8230627698
218,4419099108
219,4354765041
220,7653445754
221,3390907573
222,4289440387
223,6112074519
224,7880207275
225,3255723158
226,3609866510
227,6953420038
228,3352570759
229,3965049388
230,3891715345
231,2712362119
232,7018707646
233,7296839387
234,4288401608
235,8234545166
236,3506214146
237,7678384967
238,3571063766
239,7884847152
240,7425956326
241,8354226134
242,7690969018
243,2555783401
244,7690765036
245,3551337394
246,6041654200
247,3669640160
248,4650475791
249,7018707646
250,2711272472
251,3887391592
252,2752551337
253,4317826993
254,8698712579
255,4488711016
256,3335564584
257,8370345952
258,8698712579
259,8119611012
260,2737135753
261,3426754135
262,7363482594
263,3901786516
264,4782940733
265,4829099629
266,4467021721
267,8264062429
268,8136518175
269,4480333440
270,3255723158
271,8898071348
272,4811427041
273,4395116866
274,4482791777
275,4470229159
276,6295932684
277,4746778301
278,3972114305
279,3601880033
280,6150592054
281,6500607269
282,7857101427
283,3525351073
284,6832664422
285,3674053358
286,8751541408
287,6822006307
288,2565233029
289,4321916257
290,8432988872
291,4566540754
292,3008102422
293,3601880033
294,6948172727
295,3959383190
296,2691687833
297,3674053358
298,7358433146
299,3491525654
300,3669640160
301,4707357488
302,4257377627
303,4650475791
304,7078832297
305,4507846268
306,7284737004
307,3780983823
308,4006521595
309,6947076994
310,7527427679
311,3263429570
312,2711272472
313,7403088709
314,4482791777
315,3746417535
316,3243585971
317,3959383190
318,3902117252
319,3333450105
320,2602758314
321,4876495278
322,3654971357
323,3442633852
324,7066265744
325,4131903982
326,4181154398
327,3428327857
328,3880865277
329,3941919163
330,4177940045
331,3601880033
332,7993421948
333,4300201584
334,3664784030
335,3959383190
336,4021949659
337,3676030280
338,3536121097
339,4032363649
340,3390616076
341,4321896961
342,3486763099
343,7789429515
344,7139816255
345,3321761702
346,8353558406
347,8684409612
348,7069837375
349,3782547085
350,4394890093
351,2881856300
352,4623475210
353,7064262984
354,4168928864
355,4160535935
356,4005337659
357,2586297741
358,3569671234
359,8002560576
360,3349124856
361,6281137742
362,7139816255
363,3021280717
364,4014811940
365,3263429570
366,2556082015
367,3410783852
368,4473977380
369,3718091578
370,7623701317
371,4165612300
372,8269552567
373,8095613765
374,3337861795
375,4347810216
376,3461202254
377,4309247463
378,7183224524
379,7270870149
380,3086613859
381,2760168382
382,4267253395
383,4030611252
384,4782963066
385,4012240928
386,6594996469
387,4903368390
388,3880865277
389,3255723158
390,7842425647
391,2661017189
392,7636874484
393,6893749605
394,4673229386
395,4630137667
396,3604803885
397,4728433524
398,4650475791
399,3121873441
400,3756182273
401,3930082235
402,4485404635
403,3426279827
404,3238518287
405,7353117252
406,3880865277
