,userid
0,3923993372
1,8382644984
2,7588127588
3,4326212483
4,7313517018
5,4414628603
6,4463659233
7,3613052962
8,8083547789
9,3479456687
10,7684465885
11,3514194386
12,7735412115
13,4736364961
14,4107462740
15,3382998897
16,3906699117
17,4041441462
18,4552450830
19,4760790522
20,6727019956
21,6787862977
22,4461339211
23,4463659233
24,3626653985
25,8068780804
26,4701186054
27,8015290054
28,7379351252
29,4792311712
30,3927069204
31,6148728718
32,4215205796
33,8208989606
34,7353010419
35,2896107564
36,8208115864
37,3937384108
38,3397439057
39,4429097006
40,2905735767
41,6905941358
42,7709212059
43,3640219599
44,8113110957
45,4629651625
46,7431595327
47,4957743250
48,3972114305
49,3679056704
50,3998202754
51,7308320738
52,4960963130
53,4305947675
54,6696972309
55,3212003386
56,6043518298
57,4300212747
58,8301142042
59,6151700717
60,6784048126
61,7917563152
62,3874064881
63,3874064881
64,2735949498
65,4817828454
66,8086633388
67,3518941780
68,3317960179
69,4074575930
70,3374708145
71,8404454014
72,3761016368
73,4696782590
74,8404454014
75,4252439193
76,7656528142
77,2982361744
78,4684842171
79,3610357143
80,4176985492
81,6689192075
82,8801501604
83,6828055724
84,2716635452
85,2848354811
86,3148282796
87,4942305080
88,3324837492
89,3667995379
90,8278026069
91,7281355365
92,4764289406
93,3444733300
94,3693370507
95,4160535935
96,4127890161
97,6772735814
98,4239111409
99,3501066378
100,8114593889
101,2944911436
102,4032363649
103,3958676486
104,4898606488
105,7707103588
106,2958703041
107,3726534631
108,7281958806
109,4907186897
110,3013757235
111,3782145657
112,7470830952
113,8116515027
114,4239111409
115,7215515188
116,4458127349
117,3922990307
118,3874064881
119,8882578529
120,4478349528
121,3478032330
122,3440257957
123,2611680452
124,3008204718
125,3378890162
126,4447239067
127,2721333745
128,7189166028
129,3954879519
130,8734091469
131,4660461342
132,8217771585
133,3345462801
134,3187075863
135,3480545890
136,3512748460
137,8132914722
138,4505366976
139,4467733656
140,6027208959
141,8093429754
142,7470830952
143,8291077164
144,3480199549
145,7239703955
146,4315032378
147,8119217174
148,6782025502
149,3987631101
150,7192740809
151,2928613610
152,6194302237
153,4417255038
154,3474368974
155,8350826632
156,6091994357
157,3271874520
158,4886644130
159,7573690804
160,3998995417
161,3855758780
162,4401879468
163,3376888257
164,3520902902
165,2727248438
166,7270767997
167,3417083260
168,7557202246
169,4270578176
170,3526409130
171,4362468802
172,3306067592
173,3469208368
174,3876606002
175,6942979812
176,8249646145
177,7337416056
178,7268351252
179,6821347642
180,3378890162
181,3451869624
182,7431710764
183,3451869624
184,3067131910
185,6046744790
186,4843233939
187,3058209343
188,7046410945
189,3591402156
190,4669319586
191,3478032330
192,2699086147
193,4293319108
194,4453406249
195,4453406249
196,2779852330
197,2779852330
198,7470830952
199,4584102299
200,4354265505
201,3830482623
202,4405340681
203,3495765272
204,8259761204
205,8290048364
206,6144800322
207,4882705788
208,3378547667
209,4160535935
210,3164368774
211,4483702294
212,8358467179
213,8847405362
214,3409339468
215,6942049758
216,7990381404
217,4730361309
218,8036136992
219,3407525120
220,6205720002
221,8440619165
222,3477327643
223,8548022664
224,8351037934
225,4453547836
226,7101714675
227,4326212483
228,4030611252
229,6147556338
230,4092038160
231,4410443475
232,7470830952
233,3442326892
234,8039398687
235,4606997165
236,4688076650
237,2691290871
238,3254056280
239,2558833757
240,3532714996
241,3547425190
242,3463614631
243,2777621760
244,7865444288
245,2558833757
246,3668442348
247,7813711382
248,6416217299
249,2558833757
250,2645328812
251,6138278434
252,2562454952
253,2558833757
254,2907075612
255,4153482064
256,3395094979
257,4922590465
258,7009048426
259,4340820699
260,3489229295
261,3363645064
262,2605044265
263,3964030312
264,2583722818
265,3973418052
266,2724806628
267,3876560340
268,4376822401
269,6047254954
270,2980217530
271,4415134392
272,8932544187
273,8349888758
274,8084903468
275,4314421322
276,2610564957
277,3696478866
278,7067695087
279,3893824332
280,4768250339
281,2627676899
282,4263563221
283,7027369114
284,6696613639
285,3393707513
286,7295980362
287,7191567327
288,3503882326
289,2558471276
290,7541781866
291,4000748869
292,3010497519
293,7780661945
294,8268066026
295,3669640160
296,3580836775
297,8114593889
298,2647220087
299,2713497175
300,2720436508
301,3679550573
302,4796463043
303,3914501719
304,3974473121
305,4762384510
306,4198968119
307,6566507947
308,8214648772
309,4398278740
310,2715143540
311,3381317144
312,4186617370
313,4014811940
314,3479406105
315,7730367929
316,4712837725
317,7584539596
318,4999807343
319,7656985376
320,2987259162
321,2669808525
322,3771010416
323,3646242823
324,4936074727
325,3480888127
326,8778534239
327,8738932855
328,4549720629
329,2952450126
330,6802367354
331,7173764019
332,8080927916
333,8807769508
334,3457830143
335,2952450389
336,6967356884
337,4077766501
338,3835006354
339,4566540754
340,3356751674
341,3887391592
342,8257772355
343,3766423191
344,2662673210
345,8800319545
346,4427290791
347,3389923668
348,4099892019
349,4858243106
350,7173764019
351,8257498166
352,4762361904
353,8274600888
354,3904161279
355,3570342506
356,4914877449
357,6089341418
358,3315344685
359,7538491325
360,3981076327
361,4050610699
362,8321977832
363,8234103519
364,3315344685
365,4748418014
366,4688086386
367,4181153712
368,4712837725
369,2695856981
370,3646242823
371,3367435997
372,8307146462
373,3066216982
374,4100324484
375,4527027114
376,7973455867
377,6184558472
378,3227567397
379,3616026456
380,6132004817
381,2688466507
382,7235482757
383,6485267137
384,4343453647
385,3863401624
386,3966528718
387,3101159636
388,8217400354
389,4362401498
390,3411261744
391,4351560489
392,8552401175
393,2944720515
394,4342629889
395,3390907573
396,7173945512
397,4377302026
398,3480888127
399,3554636503
400,3378890162
401,2846303136
402,6712294299
403,3953506992
404,4852225039
405,6717622249
406,3762585732
407,2589637055
408,3561944525
409,4553110469
410,8086047982
411,3903899622
412,2802013486
413,8060798696
414,2608697820
415,7321078958
416,4470229159
417,7261707112
418,3139519908
419,3392602029
420,2666506630
421,8364860025
422,7867613256
423,3139519908
424,4303126893
425,4722516741
426,3929144141
427,2881552949
428,2689446679
429,8578604639
430,8114239792
431,3056759038
432,3128718611
433,4246041203
434,4811075925
435,4156461313
436,2602501484
437,6815978385
438,2809950483
439,3736850002
440,2580768808
441,3437981612
442,4914828208
443,7161016776
