,userid
0,6420043954
1,6116934649
2,3813284519
3,4171954032
4,8158380678
5,6812415399
6,4803416763
7,2578739788
8,7485153256
9,6851202428
10,4772179266
11,6790968227
12,7808129849
13,3369764194
14,8432731867
15,4772179266
16,3985949749
17,2716306913
18,8535894386
19,2702813649
20,8377273257
21,2613735883
22,4281225564
23,8592137908
24,2974019847
25,7028932589
26,6301718552
27,8086713888
28,4896370905
29,3766191511
30,4801271265
31,4050161255
32,4338224422
33,3914549682
34,3088808732
35,3399409435
36,3597552565
37,2604536366
38,7799054385
39,2719804411
40,8188588454
41,4414311922
42,6840319922
43,7387614858
44,2683420786
45,2693841411
46,3471651177
47,8783610259
48,2642465858
49,4312755819
50,3199497363
51,8989432899
52,2638189479
53,7342680459
54,8772612828
55,4331067132
56,2873212640
57,3842894466
58,2960579198
59,2615969272
60,6340807614
61,8584323344
62,3417776265
63,4441203644
64,8036002226
65,4183026977
66,7060371476
67,7132108365
68,4338224422
69,3578878827
70,3579099500
71,3578878828
72,3431948806
73,2605531690
74,8059960676
75,6035931834
76,3585458521
77,3578878861
78,8265904222
79,3876050260
80,6840319922
81,3819289575
82,8388680767
83,3885890175
84,3458407095
85,3710758833
86,2709021371
87,6340807614
88,4354085238
89,4696519675
90,2615969272
91,3353215540
92,6872887587
93,7948128306
94,8120523832
95,4692364543
96,4281864387
97,2615969272
98,4867837128
99,2615969272
100,4956371484
101,2588436526
102,8219374195
103,2596776608
104,2615969272
105,4159540972
106,6212084719
107,2615969272
108,3894394964
109,4765714217
110,8500895598
111,2615969272
112,4341346632
113,8933836037
114,8222160358
115,8892089246
116,2612058120
117,7799054385
118,2719804411
119,2786898819
120,2612058120
121,3681478763
122,2604536366
123,2612058120
124,2719628188
125,2822789492
126,3220110905
127,6996625769
128,4067596713
129,6434619646
130,3756177073
131,3308719597
132,8215682074
133,8191363787
134,8086633388
135,8052069392
136,4268148700
137,3848549729
138,8216759704
139,3659973918
140,6151892089
141,7823922825
142,3412491771
143,6151892089
144,3600499668
145,7614501634
146,2616228419
147,6151892089
148,2996603233
149,3959483331
150,8059993665
151,8040610516
152,8783610259
153,4048289420
154,7799054385
155,3589800268
156,6525991429
157,8109615137
158,3011959634
159,6769682079
160,2667194411
161,8084903468
162,3846739759
163,8578471602
164,3821666047
165,8375862374
166,4721921605
167,4607512431
168,8401317715
169,8013068286
170,8171433652
171,3762415426
172,7969747476
173,4666306392
174,3584549586
175,4292807684
176,7585630869
177,8596974527
178,8707197995
179,2716239449
180,8594240297
181,8235854624
182,4127426782
183,6744667279
184,2727058053
185,3976073472
186,3875277965
187,4529608358
188,2990201300
189,6144532106
190,8188428034
191,8450578262
192,7014501068
193,2727425729
194,6086118061
195,2689282836
196,7245924256
197,7140705226
198,8329261648
199,4119574301
200,8214648772
201,4735551913
202,2905026056
203,3790701214
204,6102359563
205,8116515027
206,2672460514
207,4659301538
208,4660365438
209,7443769184
210,8745289084
211,3753510666
212,6679924128
213,7531433502
214,3354099408
215,3255891416
216,4867851960
217,3322051438
218,6920848384
219,7461627178
220,6681295965
221,4284097221
222,4499362444
223,8752894919
224,7503480405
225,3279541191
226,4715238318
227,2719764767
228,7806968005
229,8398752306
230,7104240184
231,2991307684
232,4128090896
233,3754450098
234,3363934493
235,3565775114
236,6744667279
237,2665113387
238,4734032686
239,8932745606
240,7743460354
241,8956679609
242,3611370102
243,2698277591
244,3659653839
245,3600806615
246,3996200263
247,3945908581
248,8738176876
249,2581903515
250,2877116227
251,3723223945
252,4808478791
253,3980025611
254,7019327254
255,3574283874
256,3432138480
257,3577527194
258,4209521931
259,3702916244
260,3398461426
261,7981743588
262,4743810352
263,3568359906
264,6503892525
265,7337576962
266,3531014191
267,3558912186
268,7053019066
269,7389076912
270,4775564657
271,2603847805
272,3543831931
273,3500181523
274,8768301115
275,8375862374
276,4772179266
