,userid
0,7809640776
1,7614989529
2,7108332525
3,7486698195
4,8585792054
5,7460206944
6,8020525127
7,3774367290
8,3464566329
9,4288973167
10,2574238404
11,3695316884
12,3094709946
13,2916324785
14,2604322764
15,6796346485
16,7392465172
17,7154127626
18,4655335956
19,4145925564
20,8114629154
21,2667150251
22,7857688766
23,8231732794
24,2562988041
25,4333815021
26,4048531402
27,3095345586
28,4300103902
29,7982076396
30,6948794268
31,4752432811
32,6774761336
33,6759909276
34,8242927734
35,8268652685
36,4655335956
37,4652065728
38,6592500915
39,2568188923
40,4323723813
41,6043518298
42,8253256882
43,6633592477
44,3333433597
45,4708183760
46,6112074519
47,8103679282
48,4091036130
49,3331658060
50,8323364116
51,4625121516
52,8699050165
53,3095336784
54,8314284294
55,4424133485
56,7707946984
57,4655335956
58,7542827897
59,8082508204
60,8040562346
61,6823367514
62,3397309916
63,8851031366
64,2950640767
65,4655335956
66,4769094063
67,8831570629
68,8462734356
69,8118875286
70,4960963130
71,7739330607
72,2928498153
73,7256890856
74,6979079986
75,6979079986
76,4020404931
77,3425573249
78,8346467938
79,6848753146
80,8499373726
81,6990843829
82,7584995985
83,6121695654
84,4039526842
85,2882969238
86,7884662242
87,8338352844
88,3724853490
89,3710906689
90,2778614399
91,4178003481
92,8265040608
93,7428649059
94,8748369338
95,3071625299
96,8312367875
97,7615094268
98,4151067143
99,6084527772
100,6733872284
101,3360314860
102,8309077264
103,2563584895
104,2942493981
105,4774647674
106,3884439648
107,8080311416
108,2776020003
109,7721364288
110,4022137832
111,3431628231
112,7355957859
113,7302389986
114,4615198756
115,8436023172
116,7804514262
117,8348088367
118,7356256975
119,8178033716
120,7467876346
121,7353274452
122,6786897369
123,4115058845
124,4476187217
125,6531999359
126,2663012508
127,7984608854
128,8338089966
129,4418323254
130,4137554241
131,3997811868
132,8715860677
133,8343683158
134,7483329809
135,3949945553
136,3360314860
137,7584391972
138,7288006286
139,8116759619
140,3360314860
141,3724992555
142,3360314860
143,7816869104
144,3360314860
145,2582312793
146,7529455834
147,3430880193
148,3668445876
149,4670858299
150,8027410956
151,8121843458
152,3360314860
153,7195126819
154,3203824488
155,3631213759
156,4613618454
157,8349888758
158,4466682592
159,3094705209
160,3596710296
161,8322779362
162,3581246087
163,3200594773
164,4598472168
165,3360314860
166,4527253002
167,4171302110
168,3973991211
169,3759415890
170,8130678005
171,3360314860
172,8493425675
173,3815947778
174,8084568366
175,8586217595
176,3935106279
177,3977553979
178,7895652595
179,8205999666
180,4881814925
181,7491552649
182,8268066026
183,4342932465
184,3426586376
185,3780983823
186,8281506372
187,7432499042
188,8256037172
189,4704834088
190,4507534524
191,3360314860
192,2779988975
193,6042397890
194,7189223208
195,3319827862
196,7185956028
197,2678323866
198,7644176802
199,8322649439
200,8086047982
201,4788540346
202,3648862163
203,4188951283
204,7618520916
205,6836902308
206,7780661945
207,8113239625
208,7964571389
209,8295814066
210,3094685236
211,3926154635
212,8010421868
213,4390676554
214,2733511275
215,6354961252
216,6912976382
217,7008252809
218,2816405291
219,3211477793
220,4759805716
221,7391575008
222,4609319538
223,8184616577
224,4347728322
225,4558150464
226,2615865749
227,8102276377
228,6026271643
229,7018707646
230,2681723894
231,8329261648
232,3495590534
233,7252086377
234,4487425673
235,3094696590
236,4477925947
237,4418934555
238,3709357898
239,7450421755
240,3822626235
241,7327842916
242,4466848145
243,7900043287
244,2950656429
245,3801307735
246,6741610357
247,8062389238
248,4380796232
249,6017929979
250,8224020096
251,2883779644
252,3956625550
253,3362675751
254,2719640705
255,7269270129
256,8225340066
257,4922590465
258,8157730827
259,4130366684
260,4293388866
261,7576025418
262,3826025829
263,8709748609
264,3476041522
265,3851427759
266,3138034556
267,4689731171
268,3149783278
269,8115511378
270,6723098454
271,4689455574
272,2802226694
273,2931546970
274,2779143268
275,8308843837
276,4482998111
277,7443731555
278,3338178775
279,8310869212
280,3689019738
281,4236362979
282,8545958146
283,8646480424
284,4154415117
285,7972370918
286,3259122841
287,6844396948
288,3349320097
289,6539351749
290,7989417042
291,4142703496
292,4008907654
293,4309215270
294,6739387832
295,4731393222
296,3529770859
297,3901497895
298,3467946173
299,4449266755
300,7353117252
301,7742923897
302,3680811385
303,3645432828
304,3474307872
305,3071149538
306,4772521146
307,3887627738
308,4862783227
309,4093765002
310,7304500437
311,7046859065
312,7287887675
313,6756822029
314,6033124250
315,4325410921
316,4325123441
317,3690957855
318,8418133154
319,3212062733
320,4619045572
321,2582702776
322,8271904157
323,2722139091
324,7536620852
325,7897131005
326,4323900606
327,3324512926
328,3746417535
329,3924617250
330,3637367777
331,7306153092
332,8789553442
333,37937339
334,8134908158
335,3987608529
336,7318035006
337,8713977177
338,3759416946
339,7952782116
340,7622523269
341,3208633151
342,8663306362
343,3165235281
344,7852546212
345,3864976410
346,2722528124
347,8330287127
348,6805200087
349,7472608694
350,4863584313
351,7197472137
352,7614501634
353,3656312331
354,4414308388
355,7165708085
356,8176446878
357,3654971357
358,4748418014
359,8383320185
360,3629076233
361,7612974168
362,4748418014
363,4911944148
364,8068780804
365,4875181275
366,4247577877
367,6824405849
368,4441365870
369,8357674586
370,4372296375
371,3439164292
372,8268152525
373,8209059448
374,3731602757
375,4180707649
376,2620543014
377,7604331469
378,4918701996
379,4237739175
380,3440702568
381,8177899968
382,7247624234
383,3524932234
384,7894388285
385,3237592428
386,6022204756
387,2811675707
388,4467216689
389,2788748708
390,3503866340
391,3665886378
392,8313214034
393,2605684263
394,3618288442
395,8091307517
396,2609663092
397,3802179106
398,2990459866
399,8116815237
400,4760485615
401,7049103648
402,7958327094
403,8090576822
404,3783892184
405,7341757416
406,8141163594
407,8430893776
408,3514658131
409,4280033137
410,6401445516
411,3986397026
412,7141541929
413,8355904947
414,8228624638
415,7646079622
416,2873212640
417,3709357898
418,3521777987
419,3525981528
420,8037978774
421,8145748284
422,2713747567
423,4018688329
424,3120862868
425,4750061721
426,8434159755
427,4832496787
428,7988603835
429,3936594385
430,7354628989
431,7097611404
432,6859247632
433,7265279478
434,8072313654
435,8184565126
436,8238949175
437,2781042851
438,2890341432
439,8717184842
440,7849046139
441,7282865774
442,4619472220
443,7092573145
444,3408799749
445,4670948132
446,4779619323
447,2981252965
448,7059607316
449,3301858386
450,7282332976
451,3660622883
452,4542530281
453,3914290314
454,8225784727
455,3258975710
456,4376387212
457,6988394436
458,8249646195
459,3406593709
460,3413635772
461,2613907056
462,3420691380
463,7630674544
464,8181490746
465,2828131977
466,7731377979
467,3419046867
468,7470830952
469,4146190931
470,4402359175
471,4636507945
472,4283765577
473,8640764972
