,userid
0,7937608086
1,4005487622
2,4005487622
3,7813130077
4,8402654316
5,8402654316
6,8113171532
7,3904382270
8,3977792139
9,8997062228
10,2626522266
11,6774593626
12,4595771071
13,3380216090
14,8263012639
15,6702783737
16,6746472699
17,8187964674
18,3176596337
19,2630668985
20,8114208898
21,4422336773
22,8442176329
23,7721940418
24,6155768526
25,8827794628
26,2729754105
27,7966879407
28,8032878147
29,2924241087
30,7893025104
31,4795204350
32,3979619629
33,8365862926
34,4115991844
35,6873458952
36,3616701683
37,7401004595
38,7485913045
39,8042760035
40,8023833939
41,8353594907
42,2623551044
43,7814808758
44,7723743749
45,2614300369
46,2629798226
47,2576796390
48,8382757696
49,2630381635
50,7069315219
51,7329683618
52,8119984422
53,2681895815
54,3068493672
55,3575999681
56,4646234801
57,3844966349
58,3020397639
59,2588398621
60,8052769792
61,8298090116
62,6713806228
63,8259735345
64,7633584906
65,8037244264
66,2630333674
67,7769256072
68,7883733349
69,8098559152
70,8129193299
71,6093915833
72,3608322906
73,8340397377
74,8367411592
75,4341234824
76,3003577817
77,4150399904
78,8205947968
79,7835135082
80,7942552434
81,8101511794
82,4012067329
83,6820227586
84,3332501206
85,2631368326
86,7569642702
87,6526644725
88,7993950012
89,6552160677
90,8114709176
91,3900765967
92,7602862004
93,7064431944
94,3931068963
95,8381344684
96,7622912049
97,7759893055
98,3623501758
99,4019832469
100,2682286929
101,8418836799
102,3491176148
103,4405526632
104,8784791466
105,2626523854
106,7848122718
107,3379543240
108,3028104310
109,2587281401
110,2710354878
111,3551264849
112,2617048082
113,6012580035
114,4035622624
115,3444839866
116,7872544497
117,3403659510
118,7891881694
119,8157893076
120,8206861439
121,6344299535
122,4018121854
123,8157893076
124,8259912248
125,3936938221
126,3441903137
127,7443464048
128,7882318874
129,2595499735
130,3331102373
131,3440864824
132,8179513344
133,4835501604
134,2836313180
135,3374420736
136,3542830552
137,8773188027
138,4107056861
139,7975205567
140,4630640930
141,7162335614
142,8133847946
143,7692341335
144,2668548334
145,7492318097
146,7854803172
147,6090616043
148,2970710329
149,7121295428
150,4109374710
151,7813286046
152,4247997632
153,4311285125
154,7728745214
155,6434646606
156,4006053371
157,2966394457
158,8341528337
159,3020911723
160,8219880306
161,8089619862
162,3701817707
