,userid
0,8092696464
1,3026372072
2,4499372036
3,8219569192
4,6678031897
5,8397635886
6,6075843053
7,4190570807
8,7372752767
9,7831162795
10,8333313049
11,4986370452
12,7152611056
13,3302308049
14,2549060563
15,6124536757
16,4413066878
17,8258183818
18,2592103634
19,4814986469
20,3904382270
21,2666817548
22,8688013489
23,4902435989
24,3987780763
25,4101672426
26,2781307436
27,4126860214
28,3717214058
29,4941742779
30,2989487533
31,6951556598
32,2562478308
33,2571091146
34,8206272079
35,4572937473
36,8712280248
37,3413657145
38,6156837497
39,2545336344
40,4413066878
41,3004401235
42,2962039622
43,6091819850
44,2691474567
45,2618253684
46,6773894789
47,2541054607
48,6107886412
49,8688013489
50,8221818138
51,3688402008
52,4300242893
53,4866537597
54,8257736964
55,4790012384
56,8688013489
57,4030133393
58,4382969637
59,6787862977
60,8688013489
61,3551998916
62,8295722985
63,8269254892
64,3692803583
65,8688013489
66,7687849518
67,2804867719
68,4463563752
69,7058698275
70,7648156142
71,2662005260
72,3871295737
73,8751386529
74,3692803583
75,4281438628
76,2737279157
77,8688013489
78,4958683714
79,3648150962
80,7907652548
81,4412935385
82,3382829867
83,7365133858
84,2955526356
85,2855676567
86,8867571192
87,7608554028
88,4249010708
89,2960618580
90,8688013489
91,8493465187
92,4756839878
93,8084903468
94,3486344708
95,4716421540
96,4756839878
97,4963591437
98,7297219682
99,7558435124
100,8688013489
101,2540524211
102,8238904728
103,3587895213
104,4243209055
105,6202259344
106,2680322717
107,7130712957
108,8802048332
109,8688013489
110,3695914106
111,4118865529
112,8688013489
113,7198406026
114,6075843053
115,4499340648
116,2540727846
117,4474523507
118,4073582979
119,4073582979
120,4129499894
121,2874205208
122,8688013489
123,3693988359
124,8370891486
125,3405128032
126,7602557155
127,6286717306
128,8961178818
129,3377374464
130,4197121741
131,7185845279
132,8759216649
133,7371838105
134,2997024584
135,4061252706
136,2736345928
137,2736345928
138,4295408494
139,7163964086
140,8688013489
141,8333313049
142,2719161347
143,8172432897
144,7767996624
145,2691474567
146,2682476706
147,4899846171
148,2643234748
149,4087342877
150,8047322504
151,3949983644
152,3445540966
153,3445751458
154,3213793925
155,6681295965
156,6048870746
157,4474523507
158,4005152842
159,3481956343
160,8205428475
161,3677227656
162,2716635452
163,6141167373
164,4084329677
165,3327009995
166,3185919579
167,3327009995
168,3531008168
169,3019584097
170,7296641158
171,8157893076
172,4935957514
173,3071149538
174,8807769508
175,3392660772
176,8688013489
177,7984864812
178,4481271763
179,4213199773
180,7247624234
181,7321682837
182,4552331904
183,3407701877
184,8416698998
185,4552331904
186,3284649570
187,3392660772
188,4116796086
189,2695044387
190,8771231297
191,4717416150
192,3369764194
193,2758169340
194,8358467179
195,3345462801
196,7830343292
197,3550213818
198,8576410647
199,3366724759
200,2792487150
201,3190699987
202,2617103755
203,2719775028
204,8688013489
205,2890341432
206,2662005260
207,3392660772
208,3400997191
209,4257726613
210,8157893076
211,6940772648
212,2964263338
213,3012784034
214,7985965339
215,8096427372
216,4057024965
217,3996314299
218,4184899413
219,7192916154
220,4027078987
221,6782924227
222,6878190986
223,3665575282
224,7640837496
225,2953951582
226,8159087959
227,2609342244
228,4768532625
229,2721746405
230,7001744754
231,6075843053
232,3811466987
233,8734247696
234,6122611409
235,2540154769
236,4339246115
237,3642664278
238,8688013489
239,8751541408
240,4587104001
241,3281352787
242,8145429084
243,2718896019
244,3830482623
245,4184899413
246,4237109200
247,7293700626
248,6717340527
249,4149603604
250,8556831127
251,7278062166
252,8215526842
253,3974140299
254,2930870757
255,8436641884
256,3029876382
257,4294325096
258,7657975455
259,7377527062
260,3486891017
261,3486891017
262,8305567504
263,3426754135
264,4127838306
265,7270767997
266,8339358095
267,3322051438
268,6064100845
269,4552331904
270,8266365217
271,3526913124
272,4041441462
273,3901570884
274,6317836092
275,6122676718
276,2798749688
277,3019584097
278,4067394151
279,8121276592
280,3530508941
281,7368816278
282,7270767997
283,2696309247
284,7334314108
285,3683590023
286,6295932684
287,3683590023
288,3683590023
289,3522466271
290,4004688507
291,3071149538
292,2775297563
293,7849263767
294,2927624978
295,8688013489
296,8579331456
297,3069900422
298,4078408360
299,8280026097
300,2635384133
301,7460308206
302,8989432899
303,2542649679
304,8152876432
305,8599281405
306,4332027358
307,3830482623
308,8989432899
309,6099615914
310,8271647695
311,3668694349
312,7833791229
313,7802453234
314,2881667517
315,4365053438
316,2919868980
317,4667780353
318,3423308219
319,4056335635
320,7767806137
321,4961268681
322,2782638047
323,8598151352
324,7831613889
325,7831613889
326,2812935107
327,3366724759
328,7240356194
329,3378547667
330,8989432899
331,7866549382
332,6106041871
333,7040698997
334,8120523832
335,7172959605
336,3956720371
337,8997775606
338,8121438209
339,2890496250
340,3548595721
341,3657529777
342,4272733930
343,3524191916
344,8089980177
345,2609194043
346,8533869144
347,4061630184
348,3606895543
349,2708076051
350,4419099108
351,2691399539
352,7737926779
353,4357827854
354,7281355365
355,4027078987
356,3109579015
357,7514125968
358,3865754761
359,2897312804
360,3359641454
361,3460530689
362,4166169480
363,3606895543
364,4608262799
365,3342698492
366,4160219552
367,3334367768
368,3466865854
369,4490921183
370,2709571243
371,8353685054
372,3861934582
373,2556945302
374,3796537072
375,3621804757
376,4313169846
377,3322588103
378,3635536375
379,3905153035
380,6944370484
381,4109147575
382,4883545687
383,2983811311
384,2556945302
385,3888191181
386,6904592332
387,6152311917
388,3388097783
389,4414965474
390,3073541818
391,3427981081
392,4114358774
393,8287601666
394,2556080463
395,4410415573
396,3498555004
397,7061529572
398,3530508941
399,3460530689
400,2716239449
401,8688013489
402,3890058001
403,3518960171
404,2541442156
405,6852242634
406,2648761552
407,4754737146
408,6852242634
409,3844890112
410,3398143575
411,8116687522
412,4848793265
413,3366724759
414,2992204646
415,3460530689
416,3697824314
417,3598896053
418,6452118438
419,4973889630
420,2555621273
421,3460530689
422,4006421782
423,2709571243
424,3235631155
425,4038834932
426,2721526404
427,7392812287
428,4595788110
429,2596610674
430,4138793748
431,3518960171
432,8348571097
433,8123994772
434,3358812134
435,3460530689
436,2555621273
437,8349888758
438,3473064886
439,4372569680
440,3235631155
441,3624320218
442,2708076051
443,7153876715
444,7190271516
445,7047386269
446,2804867719
