,userid
0,6106803146
1,4633123714
2,3786025725
3,6751758787
4,6982745786
5,3729914169
6,7198911612
7,6008066295
8,6062996617
9,8157893076
10,3662462053
11,3504137261
12,6796568487
13,3391985470
14,2688669841
15,6730333498
16,7963532819
17,4116184783
18,8157893076
19,6962204664
20,6022932996
21,6062996617
22,3916754660
23,3706671992
24,3380622496
25,6062996617
26,6062996617
27,6062996617
28,2812655721
29,4059588666
30,4481942337
31,8556626624
32,6062996617
33,8310266524
34,8157893076
35,7851536177
36,2563325906
37,2589270882
38,2589270882
39,3806069455
40,8157893076
41,3379621416
42,4169545152
43,6738608759
44,2692447304
45,8285648817
46,2809656020
47,8157893076
48,3473495072
49,8157893076
50,3670891615
51,8268260374
52,2686736847
53,3382998897
54,8157893076
55,4276159798
56,4000877856
57,4000877856
58,3613247201
59,6940717712
60,8729249815
61,2587448948
62,8157893076
63,8809572648
64,7617600438
65,6928897569
66,3559802677
67,3030008408
68,2561867817
69,2692447304
70,8103543029
71,8157893076
72,3699679853
73,7751865879
74,4383081305
75,6865074968
76,6497973192
77,4304319717
78,8310751344
79,4542530281
80,3820482337
81,4711536883
82,4383081305
83,4333188610
84,6817496204
85,6317878362
86,4203523462
87,2692447304
88,4554512298
89,7537394919
90,2579352252
91,8157893076
92,4890093453
93,3513243236
94,3513629151
95,3469978582
96,3165770849
97,3787248902
98,6062996617
99,8503116485
100,4195131775
101,3603220261
102,7965131785
103,7155109662
104,3574331652
105,4478540947
106,6772958875
107,4612973735
108,6146121028
109,3341554888
110,3662462053
111,7581641702
112,8218604339
113,8310525225
114,2686873552
115,8218133628
116,3993126451
117,8548451367
118,3346228576
119,7540034848
120,8157893076
121,2685170454
122,3431672203
123,4409496654
124,4326212483
125,2576666501
126,3205977362
127,2551276394
128,3370630027
129,2760168382
130,8341537029
131,6035931834
132,3890349809
133,3602300163
134,8351403489
135,3665503420
136,4288973167
137,4748418014
138,3665503420
139,3249887441
140,3659973918
141,3787248902
142,4781801430
143,3839040804
144,8157893076
145,6756242599
146,2613307433
147,6667414787
148,4153881984
149,3907838132
150,3060023970
151,7944803754
152,4110551683
153,6569354559
154,7837972328
155,3263429570
156,8176815914
157,7668386528
158,8354226134
159,8432988872
160,6302728319
161,3328174412
162,3755199444
163,3945253839
164,3173350976
165,2813591786
166,3408826344
167,8344102119
168,8157893076
169,8017825317
170,3095113162
171,4138133006
172,8344102119
173,3255723158
174,4166469863
175,8237847638
176,8157893076
177,8432988872
178,6722544575
179,3255723158
180,8172510766
181,4426911258
182,3384056565
183,8565449336
184,3263429570
185,4425362924
186,3782063419
187,6327653086
188,3684172450
189,3539790941
190,2796343887
191,6362987068
192,8964321415
193,8964321415
194,4009347461
195,2657652597
196,2796343887
197,6963713598
198,6511054305
199,6280241444
200,4281843730
201,2695674820
202,4196540608
203,8696165988
204,3177463566
205,8133717492
206,6052115077
207,6264695992
208,3905294269
209,3698903376
210,8157893076
211,7460761844
212,6188738477
213,8432988872
214,3061093270
215,4426911258
216,3394868581
217,3263429570
218,3255723158
219,2701806023
220,4182786248
221,2558847099
222,6205661019
223,4890384233
224,7797187162
225,8599325309
226,3389572546
227,8266255489
228,3787248902
229,4097836517
230,3838410744
231,8133717492
232,8133717492
233,7337606446
234,4403476042
235,4324329209
236,2725582226
237,6905991164
238,4082238947
239,8137493699
240,7139045957
241,7605700975
242,4396705501
243,8716717037
244,4823251881
245,7482049628
246,8564276034
247,8071153486
248,8071153486
249,3067977597
250,4473512137
251,7041276726
252,8045867856
253,6392968142
254,8330236254
255,8272249205
256,7158687422
257,8157893076
258,7630573479
259,4076851795
260,3568784036
261,7344298384
262,7184653675
263,8593389908
264,2620083068
265,4416804976
266,4078303515
267,2917066396
268,3532682975
269,4217997697
270,3574526318
271,4011745823
272,6058561751
273,6487798902
274,3633649051
275,2559423626
276,6056109497
277,4959068111
278,4490048211
279,3530798013
280,4015032494
281,3633677888
282,3679047551
283,6057125005
284,3565806076
285,2579938715
286,6766224308
287,6128033259
288,8359963427
289,8087263578
290,3533292528
291,4351371414
292,2661885579
293,3821087566
294,4292910469
295,3559807857
296,4148081824
297,6214250835
298,3428869653
299,4311686129
300,3654989631
301,4159546839
302,4341694681
303,7603114358
304,6058908548
305,4788020516
306,3631085976
307,8192067579
308,3122243028
309,4367548496
310,7529573897
311,3633523345
312,4265250293
313,4702409814
314,6247149315
315,3568822356
316,4134110667
317,3464125293
318,4778596214
319,6056181004
320,3532988142
321,7184653675
322,3565852236
323,6061380041
324,4383081305
325,3575598513
326,8029421044
327,2637730610
328,3543915960
329,3565852281
330,4319078987
331,6056896667
332,7918898608
333,3362470689
334,8930007567
335,3679508150
336,8080230496
337,6057038859
338,4005506103
339,6058898446
340,8933062349
341,7132723215
342,4095474110
343,8713977177
344,8258117332
345,8029421044
346,4073383937
347,7843318872
348,7285343982
349,4668444361
350,8339742696
351,3568378001
352,8674626296
353,6139180448
354,4958683714
355,6058567845
356,4508892679
357,3720105916
358,3532990860
359,4074409502
360,8785901515
361,8201346505
362,6057966276
363,4125347378
364,8342621875
365,6057134019
366,8896852804
367,3966546862
368,3542415685
369,6056831454
370,2685064203
371,3407845371
372,8292589636
373,2729778859
374,3544213749
375,3532689907
376,8307095767
377,6826366182
378,3723859823
379,8766643565
380,3636921909
381,2731424695
382,7132723215
383,8094344052
384,2567321141
385,7554076216
386,3544059516
387,8570417508
388,7184653675
389,7901347314
390,3993885506
391,3997811868
392,3637367777
393,8836856156
394,8275467874
395,8921342685
396,7066418679
397,7697251334
398,3574509578
399,7263940677
400,7808463929
401,3822642505
402,2930870757
403,3806571407
404,6695522909
405,3532738941
406,3532692023
407,4365535857
408,6795482617
409,4030038115
410,8029421044
411,7058698275
412,8853220998
413,4030038115
414,3543917966
415,3204248576
416,6374090595
417,2666319836
418,7575949414
419,3565853151
420,6721203694
421,6058955594
422,3532693320
423,3634894544
424,3634894544
425,6030768826
426,3634894544
427,4265347306
428,3634894544
429,6058904717
430,3568789931
431,7672658322
432,8604732992
433,3988873763
434,3263429570
435,3531034507
436,3425091038
437,6091622988
438,7261453556
439,4365491218
440,2597168857
441,8131030066
442,4121174461
443,8432988872
444,3634894544
445,3432947165
446,4525347790
447,3574290075
448,3546432523
449,4796494373
450,4115851231
451,7873993618
452,3532694385
453,7390692154
454,3574502613
455,8883937155
456,3596086084
457,7390692154
458,7130536085
459,2690914518
460,8097030976
461,3568587437
462,6787862977
463,3532694404
464,4534341225
465,3790760692
466,6061379370
467,4116295287
468,4281225564
469,7373467856
470,3255723158
471,4470229159
472,3575394028
473,8077785006
474,7169859589
475,6885939866
476,4160364611
477,3883439444
478,6251728987
479,4406941688
480,3377251970
481,4160364611
482,3574257756
483,3558955742
484,7622523269
485,8432988872
486,4374387269
487,7485153256
488,4160364611
489,7848947418
490,8924010977
491,4763168188
492,3263429570
493,4160364611
494,6058880745
495,4789866796
496,6799480556
497,7280363006
498,6057067255
499,4470229159
500,3021000338
501,8653525288
502,4627014201
503,3255723158
504,2930870757
505,4654579235
506,7920248587
507,4160364611
508,7858657034
509,7625620465
510,7885314409
511,8724959018
512,3569579696
513,3820482337
514,6056807362
515,6850750816
516,6481329928
517,7481014116
518,3544215376
519,8340501407
520,2872613209
521,8349585444
522,3544113486
523,3530796779
524,2737498320
525,7841291309
526,4160364611
527,6061386702
528,7286992867
529,3558845294
530,2690914518
531,8498996244
532,3610319286
533,4160364611
534,4160364611
535,4020496120
536,8267887634
537,7270712806
538,7200631877
539,4707789657
540,4160364611
541,4487218893
542,2577458037
543,4119247346
544,4488465237
545,7535881887
546,8133628485
547,3962879086
548,3558512935
549,3541787392
550,8249929828
551,2659391521
552,3566090658
553,3635228367
554,3622642598
555,3634894544
556,3634894544
557,3634894544
558,3634894544
559,4115730337
560,3948531777
561,3634894544
562,3963703198
563,3634894544
564,8249646195
565,7263940677
566,4301165530
567,3817416642
568,4225677952
569,7473743425
570,4144211378
571,7535881887
572,3634894544
573,4511879208
574,3634894544
575,3634894544
576,3634894544
577,6739891374
578,3566122610
579,2576318971
580,4617401961
581,7566823124
582,3620064731
583,6050375463
584,3963703519
585,8127080568
586,6057745170
587,2692447304
588,3263429570
589,8349073607
590,8271647695
591,8030490728
592,3102373944
593,3620064731
594,4942949330
595,8432988872
596,7691663755
597,4398390762
598,7238264556
599,3131728289
600,8432988872
601,3674905159
602,3530780119
603,2576318971
604,4121128679
605,3963430937
606,8097616485
607,7655110647
608,6061386355
609,3066039421
610,7004680628
611,2775121640
612,8103758682
613,7719261395
614,4020464392
615,8207135149
616,3559717133
617,3417039250
618,2785048347
619,4198968119
620,7293081589
621,4346022017
622,3482257398
623,3816996122
624,8893636385
625,6126705544
626,4466453502
627,8234859838
628,2565884099
629,3531963033
630,3839040804
631,4334736213
632,3558797100
633,4249112303
634,4019850945
635,4020439639
636,8199355566
637,7184653675
638,8093953996
639,3558957577
640,8584323344
641,7023735369
642,7757472648
643,3036641426
644,6059173809
645,2774823297
646,3397304591
647,3751485829
648,3559812021
649,2631217011
650,2705707397
651,4144211378
652,2593940593
653,2600524725
654,3349513509
655,4469505087
656,4588278074
657,2875919412
658,4144211378
659,4144211378
660,6087292081
661,4795209304
662,4144211378
663,4030038115
664,4549720629
665,2631217011
666,7390373258
667,4763239737
668,3229454529
669,7361669265
670,7373467856
671,7453772318
672,3229454529
673,3349513509
674,3558957805
675,3772568007
676,8682241907
677,3558811551
678,6915230324
679,4030038115
680,4898738791
681,4798902832
682,7349408526
683,4778596214
684,4667780353
685,6800257822
686,2735408779
687,4403476042
688,4403476042
689,4711446841
690,8352789956
691,3504898684
692,3614245134
693,8455743547
694,2806708503
695,6295932684
