,userid
0,6432587729
1,6658966409
2,6432587729
3,2566777976
4,3675487117
5,4470758618
6,4508235214
7,8150219026
8,3241600314
9,2873394981
10,3589151659
11,7914300872
12,3589151659
13,2995446981
14,8063990638
15,3543438937
16,3430595189
17,8093953996
18,4509332423
19,3707559920
20,3665560608
21,2729686173
22,7742623757
23,4660261697
24,3386255127
25,3932114086
26,3457802569
27,3552846265
28,3723859823
29,6392919009
30,3477638294
31,3537400849
32,3537400849
33,4360649993
34,4382069838
35,7346442795
36,3984725433
37,6035767737
38,7317861665
39,4267253395
40,6198662526
41,8025822845
42,7568921479
43,7944803754
44,6035767737
45,2773277319
46,7671483144
47,7158915732
48,6113635383
49,7442263475
50,3888043641
51,7442263475
52,3695104065
53,8157893076
54,3077959890
55,3077959890
56,3565778789
57,3077960235
58,3566116840
59,3077960235
60,4481942337
61,2578846004
62,8157893076
63,3732038089
64,6145178483
65,6145178483
66,6145178483
67,6145178483
68,6145178483
69,6145178483
70,6145178483
71,3542650312
72,4000748869
73,6087988397
74,3076824146
75,2585141848
76,3543764941
77,3380896193
78,3542410245
79,3544102790
80,4107462740
81,8090622039
82,8542249997
83,3777055178
84,4087437549
85,6057969828
86,4399329519
87,3076822070
88,3076822070
89,7846717065
90,4219800984
91,2691474567
92,3107855154
93,6060391077
94,6143857938
95,7389908407
96,3077960217
97,3877094908
98,3543820869
99,8170686947
100,4012662351
101,3558857959
102,7460622795
103,3531595368
104,7944589542
105,4629433391
106,3993632097
107,3109674242
108,6055832876
109,7262831292
110,7075064332
111,8157893076
112,3076824536
113,8036310614
114,7251125836
115,3565821674
116,7798533472
117,4868444830
118,4743888332
119,7459881958
120,2566917358
121,3077960773
122,7289217942
123,3780692805
124,3109446323
125,3077960444
126,6851906517
127,3077960444
128,3566117620
129,3923810927
130,3542651046
131,7608135292
132,3933473300
133,3993294826
134,3109561077
135,3076824392
136,6058344172
137,3108726166
138,3566117710
139,7746819517
140,3994186216
141,2902339735
142,6057969555
143,7804399188
144,6057969184
145,2656256418
146,4123868638
147,4725144468
148,4371011775
149,3715559974
150,3077960479
151,8141373754
152,7943485275
153,7918898608
154,7899291346
155,3076786350
156,3076786350
157,3384395615
158,6061388205
159,8177196922
160,3566079598
161,3076824529
162,4695453422
163,6062462083
164,3566117861
165,3076824529
166,3994156684
167,6058568705
168,3530730848
169,6058571502
170,3566048469
171,6057972187
172,3568400363
173,4000748869
174,3109451343
175,3530731014
176,3568409413
177,4570172616
178,7717508087
179,7896018332
180,3359804693
181,3531017314
182,4739420901
183,7790070472
184,3568825595
185,4953073026
186,2668917794
187,4398297989
188,3077959922
189,2607782656
190,4356979643
191,3108726166
192,7665656114
193,3109512243
194,3109526856
195,6058570329
196,7637387287
197,8235445235
198,4398297989
199,7370928736
200,3110792631
201,4327082494
202,3568540403
203,8029167718
204,7539239529
205,3807395348
206,3107855154
207,3568698325
208,8157893076
209,6057971523
210,3755270964
211,7388541987
212,7027421154
213,4418313986
214,6061388077
215,6080340496
216,3574508362
217,3766546992
218,6073871135
219,7491310069
220,6073871135
221,3542652710
222,4078211058
223,4000748869
224,4077853168
225,4074410125
226,7005455796
227,3077960487
228,3531020399
229,3109512243
230,8166828985
231,3396037346
232,8157893076
233,7266753344
234,3543816027
235,6111662627
236,6755987947
237,8195662978
238,3077960487
239,8261808109
240,8398369314
241,3565770417
242,3530735617
243,3076824670
244,7973067486
245,7021634109
246,4069988771
247,7266083228
248,4019821683
249,3109254174
250,4061252706
251,6485267137
252,3149596208
253,2606752039
254,6090891310
255,3076820859
256,3076820859
257,3108726166
258,3779548341
259,3109529524
260,3888576502
261,8627603372
262,6770037245
263,3542412642
264,2729686173
265,8157893076
266,7027421154
267,3109193856
268,3013796074
269,4121081369
270,68093471
271,3782470201
272,3579360642
273,3109529524
274,8347596802
275,8347596802
276,8100456232
277,2691474567
278,4088906036
279,3228616297
280,3858882471
281,6092293178
282,3076822097
283,4128338410
284,4823685438
285,3455684865
286,3413365331
287,4020439836
288,3531853835
289,3077958562
290,3558886972
291,6068323901
292,3567297104
293,3109446323
294,3566084536
295,4160535935
296,6061387858
297,3544220311
298,4917949023
299,3991645007
300,3687729274
301,6053422151
302,3687729274
303,8157893076
304,3729914169
305,7472246829
306,4510351694
307,3559803400
308,4614688411
309,3565796542
310,4065458114
311,7255436384
312,4668424997
313,3695959677
314,8258117332
315,3531875122
316,4429716381
317,4121418267
318,4486000953
319,8077869349
320,3558877517
321,3843777225
322,3532001601
323,7186021098
324,4829099629
325,3109775071
326,3109502439
327,8090622039
328,3558949519
329,3566087032
330,7865571949
331,4094033311
332,3695056038
333,3567074679
334,4440098324
335,4956734204
336,3550315977
337,3550315977
338,4954071207
339,3076821084
340,6760083772
341,3376351122
342,6058569361
343,3567061915
344,7353575329
345,7458344915
346,3109502439
347,6821849252
348,8157893076
349,8759432085
350,7021634109
351,8045791682
352,8339032984
353,3567294378
354,6058343488
355,6902418864
356,3565804697
357,2565222154
358,4016539808
359,3077958455
360,3109529524
361,6772569604
362,3077958455
363,4212793870
364,7660089552
365,2994866527
366,3109502439
367,7001954475
368,7978089694
369,4432189621
370,3109451343
371,4119679405
372,3451495840
373,3745063661
374,3109561077
375,4363422599
376,4955052327
377,8163840936
378,3359804693
379,4251052776
380,4965394472
381,3076822274
382,4151842995
383,6202259344
384,7296987989
385,8404575735
386,6394241188
387,4363422599
388,3107876310
389,3497430738
390,3107794199
391,6080712712
392,4211580923
393,4595788110
394,2620087819
395,8251659148
396,3679727513
397,4440787037
398,3559746921
399,7217448367
400,8157893076
401,3558507998
402,3678123950
403,4389244197
404,7703705098
405,6061388713
406,4898519659
407,2859784419
408,3108770683
409,3993278790
410,3076822668
411,3527557591
412,2585057309
413,8579355962
414,3531076841
415,3707482436
416,3567068624
417,3568597769
418,7634339967
419,2696211839
420,3567283261
421,3917693872
422,6973455356
423,3559804166
424,6061572421
425,6026996842
426,3567065686
427,7499033737
428,3734809905
429,6071838494
430,4555114623
431,3567306375
432,7918525464
433,3568345334
434,6061573952
435,3401285465
436,3961536187
437,3558950068
438,4453406249
439,7580296185
440,4344564885
441,8175307116
442,4020072978
443,4654411264
444,6061386976
445,3569739574
446,3734291572
447,4453406249
448,3558845596
449,7266269154
450,4151842995
451,4523206101
452,7195520945
453,3394612317
454,6061571842
455,7966008326
456,8157893076
457,7132518797
458,6061386190
459,8299912467
460,4151842995
461,4453406249
462,3993282633
463,4453406249
464,4354106798
465,3746859456
466,4751158396
467,4755872914
468,6079035491
469,2856860389
470,4151842995
471,7709251752
472,3077958454
473,8482075295
474,3202618236
475,3255723158
476,4914712919
477,8931614716
478,3574500490
479,4823685438
480,3109451343
481,3108038772
482,4595788110
483,6851906517
484,3916754660
485,4739420901
486,3113993432
487,4063915620
488,3663168835
489,3108038772
490,4490122667
491,8216356109
492,2737279157
493,4759814674
494,3932856708
495,7945099412
496,3008204718
497,3665560608
498,3077958467
499,6458108497
500,4330995226
501,2626652717
502,7956648437
503,6169925675
504,7717946699
505,4661820163
506,3722262108
507,3107876310
508,4722516741
509,2636360320
510,8349073607
511,6058570043
512,8157893076
513,3565821402
514,6792212236
515,2986698211
516,2662458837
517,8089422478
518,3263429570
519,6493241436
520,3569603308
