,userid
0,4130518620
1,8157893076
2,3410983296
3,6458108497
4,3721097024
5,4855354506
6,4138200712
7,3830884734
8,3701817707
9,4823412951
10,8358493298
11,8157893076
12,8330835947
13,8175218086
14,7293563478
15,2691474567
16,8157893076
17,8157893076
18,8104376808
19,3367674882
20,2578110850
21,3260086189
22,3495860785
23,6756242599
24,8237486122
25,4409940581
26,4410539912
27,4385233755
28,7195048635
29,8157893076
30,6729653536
31,8157893076
32,4024612346
33,2929374323
34,3021000338
35,8157893076
36,8157893076
37,8157893076
38,8157893076
39,7459815015
40,8157893076
41,8157893076
42,7651136085
43,3651016688
44,2731895507
45,2631395058
46,8157893076
47,6189476531
48,7902918694
49,4888172946
50,6774257418
51,8991253478
52,7303950416
53,3684776271
54,8064354648
55,3432135705
56,8064354648
57,3894066949
58,4849842189
59,4900662011
60,7406003254
61,7701155617
62,6130224577
63,8261900449
64,4855885969
65,4192327959
66,4862207619
67,7513818078
68,4428298171
69,3605253226
70,2581854903
71,6253083718
72,4127890161
73,3443683295
74,8157893076
75,8157893076
76,8157893076
77,8157893076
78,6027599338
79,8157893076
80,3931068768
81,8157893076
82,7583032096
83,8157893076
84,3987384326
85,3380365074
86,8262237392
87,7364197196
88,4301738164
89,7356042472
90,3813279383
91,6249889755
92,2574140835
93,7729363162
94,8157893076
95,3075940304
96,6009721202
97,4009347461
98,6189476531
99,8289773848
100,6196321944
101,3298500521
102,8237486122
103,4412996570
104,3785477781
105,2687272819
106,8157893076
107,8954576248
108,7029881908
109,6682607746
110,7233178218
111,3998008446
112,8430430842
113,4877345058
114,2938145861
115,3949729068
116,8108496555
117,6399043096
118,4342006181
119,8720186458
120,4107936325
121,4441415462
122,4964695339
123,8305279106
124,8157893076
125,7483071532
126,8729249815
127,8157893076
128,8157893076
129,2767199575
130,4892337440
131,6462922322
132,6147028864
133,3884439648
134,4682305913
135,8157893076
136,3536828096
137,4128409312
138,7209851438
139,4293117217
140,2662673210
141,4318286176
142,4127605108
143,7470830952
144,7606530895
145,3507352414
146,3700890968
147,8694464636
148,7855819544
149,7219702659
150,3550795275
151,7378483436
152,3786795080
153,7195520945
154,7198642857
155,2691474567
156,4165234617
157,2605693698
158,3449884889
159,7955705409
160,7326176414
161,2662187521
162,7352028918
163,6783006402
164,8157893076
165,8157893076
166,2630883471
167,7236921492
168,7937795472
169,6942049758
170,4130423352
171,3584255855
172,7525389552
173,2691474567
174,8385142557
175,8889643314
176,7121021089
177,7177144758
178,2730856696
179,3890141248
180,2631428694
181,2703977343
182,3578170100
183,8157893076
184,8248285587
185,8446813075
186,3018302381
187,4511840925
188,8116232075
189,4511840925
190,3889994938
191,8157893076
192,8552935296
193,6686295032
194,3493063191
195,7573384094
196,3538350249
197,8003620969
198,7713614939
199,7389743496
200,4675230879
201,4041441462
202,7431710764
203,2974747282
204,3942205601
205,8290350602
206,4068476533
207,4032363649
208,8847405362
209,8121267119
210,8548022664
211,4002485878
212,3350558092
213,3504898684
214,6522608409
215,3652020562
216,7056125374
217,2654791373
218,7033851867
219,6045668291
220,4410443475
221,4410443475
222,4313042063
223,3902828948
224,3700890968
225,7918898608
226,7764158054
227,8022110462
228,7970150446
229,8157893076
230,3472947472
231,3161491341
232,7691663755
233,7184871792
234,4466453502
235,7184653675
236,4799537520
237,2589637055
238,7996657578
