,userid
0,3803404807
1,7037850785
2,7360695198
3,3500317187
4,3871079997
5,3457517445
6,2956895873
7,6177010348
8,3707559920
9,3762961978
10,2912092178
11,2607430238
12,2723262099
13,2660943395
14,2607402170
15,2723262099
16,3780340144
17,3418234076
18,7346442795
19,3871079997
20,4252846667
21,3830859302
22,2670558989
23,4855790585
24,7891595007
25,3884862069
26,8057835432
27,7027498729
28,2613055105
29,3842622369
30,3473811890
31,3836492661
32,2583426679
33,3835112473
34,3688738328
35,2670558989
36,8401966854
37,3118683654
38,4673599668
39,2607775651
40,3859612524
41,2613055105
42,2609041216
43,4396626895
44,4016862276
45,3962261191
46,8177326994
47,2660943395
48,6280243474
49,4368876181
50,4368876181
51,2592607090
52,3718984445
53,3500317187
54,4009079455
55,3411537133
56,8268991745
57,2607430238
58,6151936855
59,6769693844
60,6190811302
61,3786040307
62,6769693844
63,2607784841
64,6959571939
65,3418234076
66,6361349678
67,3495867065
68,3495867065
69,3551793214
70,4975169396
71,2612439680
72,3871079997
73,3495608874
74,3711064199
75,2675323077
76,3858037886
77,4935801234
78,3005956724
79,2609067370
80,3485195604
81,4858425999
82,3842622369
83,3567841496
84,4108845888
85,7069100976
86,3767214424
87,3871079997
88,2661845271
89,3418234076
90,6171158621
91,2943178496
92,4858425999
93,2674768361
94,2674953680
95,2648500254
96,4796957640
97,6511212192
98,8401966854
99,3830901967
100,2609041216
101,6521251615
102,4451274319
103,4473078633
104,4863059647
105,3688583064
106,2607422020
107,7037850785
108,2675318385
109,4662699518
110,2609053006
111,6521251615
112,2675323077
113,4391637038
114,3859612524
115,2675323077
116,4409859096
117,8952365247
118,3425334365
119,7390224249
120,2607784841
121,2623230144
122,4521532545
123,4327515311
124,2617884472
125,8841018527
126,3835112473
127,2582961508
128,4838625472
129,8351658758
130,3840557755
131,3485195604
132,3473811890
133,3871079997
134,3473811890
135,8304709965
136,3984433365
137,3868781071
138,2660943395
139,2607803572
140,2607784841
141,3871079997
142,2609067370
143,2613367318
144,2609520237
145,8216293798
146,3687195889
147,7614218267
148,3836492661
149,2603948669
150,4863059647
151,4736620791
152,4862967446
153,7945720745
154,7432518899
155,2670191129
156,2607803572
157,2607132372
158,4863059647
159,2670558989
160,2675321658
161,4662699518
162,6719790218
163,6177010348
164,3569476503
165,4854542728
166,2620710805
167,4862967446
168,4680077980
169,2674768361
170,2674953680
171,3849859315
172,7472913586
173,8157893076
174,4316519618
175,7361368109
176,3735622834
177,2629274505
178,2608696321
179,3930098388
180,4681922699
181,3485195604
182,2602181477
183,2609785278
184,3780340144
185,2609053006
186,6190811302
187,3425334365
188,2607430238
189,2685988885
190,3780340144
191,6199088200
192,3485195604
193,8234182052
194,2912092178
195,3849859315
196,6017645250
197,7077033717
198,2607787192
199,2736346078
200,4406726147
201,2629228326
202,2613367318
203,3550002664
204,2744371346
205,4358879525
206,4855790585
207,2736346078
208,4858425999
209,2943178496
210,4858425999
211,2612439680
212,3857405952
213,2607784841
214,2593616411
215,3871079997
216,2607787192
217,2607803572
218,3654246141
219,3687193236
220,4863059647
221,7390224249
222,3806929914
223,4219042698
224,2670558989
225,4855821362
226,7468414229
227,4252846667
228,4476466877
229,3868749368
230,2670558989
231,4250453470
232,7037850785
233,3835112473
234,8184233268
235,4473078633
236,4250453470
237,2670191129
238,2607784841
239,3884862069
240,2912092178
241,2660943395
242,3868781071
243,3871079997
244,2675323077
245,3868781071
246,2609053006
247,3843832924
248,8057835432
249,3770634479
250,3842442927
251,8015394816
252,6762859348
253,3873079409
254,3840524210
255,3835081468
256,2661845271
257,4863059647
258,4858425999
259,4473078633
260,2607422020
261,2613385894
262,2609067370
263,2607803572
264,2912092178
265,2608683512
266,3884862069
267,2614242775
268,3835081468
269,3858037886
270,3840524210
271,3842245582
272,7961899057
273,3873079409
274,2674768361
275,3478361066
276,6364359256
277,2609067370
278,2670558989
279,4473078633
280,2613385894
281,2608696321
282,2704342133
283,3842443808
284,2608687553
285,2609067370
286,4662699518
287,2680623472
288,3858037886
289,3851796657
290,4965853499
291,8284738397
292,3688583064
293,7390224249
294,3687195889
295,2674768361
296,3830899735
297,7795629839
298,2669276965
299,2670191129
300,3920840241
301,7455449594
302,4473078633
303,4358879525
304,2620710805
305,2607430238
306,2607784841
307,7381895204
308,2736346078
309,3835112473
310,4358879525
311,4250453470
312,4863059647
313,4250453470
314,2613055105
315,2612761164
316,3735622834
317,2607803572
318,6836170527
319,4854542457
320,2908463362
321,3065095806
322,2736346078
323,2943178496
324,2736346078
325,3552755528
326,8748531714
327,3871079997
328,3835081468
329,2607787192
330,6455578039
331,3868781071
332,4109585455
333,2602181477
334,3835112473
335,3884862069
336,2670558989
337,2608137617
338,7893354012
339,8376622065
340,8798132818
341,3842622369
342,3849859315
343,8401966854
344,2607422020
345,3859612524
346,3871386048
347,3884862069
348,3842622369
349,3910361284
350,4681350285
351,4731332666
352,8427401408
353,2609062999
354,2609053006
355,3657691114
356,2609785278
357,2614242775
358,3015973099
359,3418234076
360,6769693844
361,2608133960
362,3859507305
363,7833854822
364,3871079997
365,2675318385
366,4358879525
367,3842443808
368,2613055105
