,userid
0,6831289055
1,4594537908
2,4629952920
3,3226197054
4,4818879519
5,3656753147
6,4228212319
7,8179070392
8,2678540447
9,3753689899
10,4459486765
11,6402355417
12,3331003958
13,6057970331
14,6433183085
15,2803085034
16,8753232906
17,2711916487
18,3675791005
19,6715825422
20,4945772528
21,6808558114
22,4409083882
23,8260052887
24,3863307721
25,4219895120
26,3948056316
27,3776499262
28,3398986217
29,6630907015
30,4709551612
31,3006946844
32,2803600920
33,3282004618
34,3340131510
35,2591888172
36,6061570944
37,4390977042
38,6033607997
39,8841857057
40,3411197398
41,3710791500
42,4420502085
43,4024925977
44,4495600886
45,4293475910
46,3501824935
47,4664194904
48,3892145138
49,4331279594
50,3592096684
51,4540995280
52,7172880907
53,4338852176
54,4828499844
55,3873213141
56,7796285219
57,4468680591
58,2813578122
59,2999958429
60,8064354648
61,6686295032
62,3914417846
63,3294384355
64,4815258277
65,8057393374
66,3561120785
67,4161612769
68,3413553361
69,4063760200
70,4338852176
71,3641972331
72,4008819084
73,2986458319
74,4760342642
75,4251954640
76,8327480438
77,4505672381
78,3396416612
79,4232173151
80,4696041175
81,3423583970
82,3467979200
83,4010118706
84,3493245587
85,4480539892
86,3111664232
87,6355857794
88,7024239865
89,2591843320
90,4005098509
91,7124773019
92,3056914428
93,3429720353
94,3306841757
95,3059994287
96,3979087190
97,2558187241
98,4324683761
99,3531030745
100,2986458319
101,4663501248
102,4424364173
103,4667483626
104,4828733083
105,7681537749
106,7705487635
107,4339480153
108,3399221645
109,2586131508
110,3893837928
111,4023981397
112,8176539848
113,3015508893
114,4480379583
115,3904283478
116,3669989982
117,3405597852
118,4907528822
119,4106676123
120,6500607269
121,7705487635
122,3538183418
123,4595768420
124,6383494147
125,3861679233
126,4403519060
127,3939441164
128,2576752065
129,3893685873
130,6786704477
131,2617973987
132,4843275734
133,6136912251
134,3682422445
135,2695193854
136,6779466905
137,4683364051
138,2977422139
139,3504815078
140,2672491356
141,4687246975
142,3423610750
143,4065665267
144,4802103518
145,4157389491
146,3446676815
147,4540995280
148,4311209162
149,4110906191
150,4169513229
151,2581602454
152,7780604236
153,3789938831
154,2630066129
155,3360519133
156,6973780938
157,3428298317
158,3793494008
159,4419203517
160,3980368059
161,4329233450
162,4391193480
163,6404046169
164,3879037883
165,8278515864
166,7384550079
167,3675788439
168,4499885001
169,6023888253
170,3005130667
171,2688127419
172,3380026402
173,3427586793
174,7392650535
175,6500607269
176,4060810287
177,3521684987
178,7003300876
179,4780093061
180,8070932039
181,3340146473
182,3687979022
183,4274155599
184,3869122991
185,7198256534
186,2986458319
187,4136085824
188,4324826200
189,7336181016
190,4423269606
191,7705487635
192,6735736357
193,3723225597
194,3897198963
195,4006894086
196,2707010327
197,4680699068
198,4328683765
199,3863311800
200,3954258321
201,3793494008
202,3284760915
203,2803958638
204,2912472820
205,3408161219
206,7705487635
207,4307464751
208,4314796252
209,4200193349
210,3375162920
211,4505366976
212,3807769143
213,3363474238
214,3403128774
215,3932804377
216,3829559137
217,4768806045
218,8261090006
219,3007179327
220,4315572916
221,3544288149
222,8567798747
223,3734236852
224,4267420939
225,3596108424
226,4319791948
227,3203348114
228,4670241117
229,3546004744
230,4975195709
231,2573509381
232,2844856377
233,8064354648
234,2689008273
235,3472457380
236,3947042742
237,4517710618
238,3793494008
239,3988172946
240,4010118706
241,2634362105
242,6466857814
243,2604320388
244,6764912262
245,8278515864
246,4155561414
247,3595486228
248,6241176942
249,7705487635
250,4752477021
251,7297537726
252,4936662843
253,6464341362
254,6241048709
255,3026016719
256,2886957536
257,3558955540
258,4240026521
259,3380344865
260,3827433219
261,8348569014
262,4246247578
263,4148777662
264,3480562888
265,3789938831
266,8081979617
267,4147231972
268,3787989420
269,2685518260
270,2724865242
271,3787923718
272,8429712197
273,2785497725
274,3462147447
275,3793494008
276,3565853281
277,8123233872
278,4355284525
279,4231976073
280,2875990374
281,3796454371
282,4008325207
283,3793494008
284,7806935504
285,4269343525
286,8063038425
287,4812748848
288,4017060977
289,4417201234
290,4041478670
291,4768799843
292,3916127970
293,2793620957
294,4471643414
295,3724215510
296,3626441496
297,3932804377
298,6144864422
299,3793494008
300,4002961311
301,4860180224
302,2811636510
303,4329024330
304,6088126171
305,3996752336
306,3191535903
307,8064354648
308,7705487635
309,6305315309
310,3323740699
311,2810811777
312,2617109047
313,7707848962
314,3015508893
315,3501817799
316,8263587126
317,7705487635
318,4863580366
319,3428327857
320,2712362119
321,2558652584
322,3801318934
323,4798894515
324,4000336154
325,7710934134
326,3005648240
327,3400608465
328,4262644508
329,7596578602
330,8017825317
331,4770381096
332,6763636984
333,3553560072
334,2996312517
335,4341273588
336,3498494469
337,3411336304
338,7265612894
339,7719165215
340,4321493124
341,3793494008
342,6065465627
343,4327133398
344,3395936091
345,3127935558
346,3724992555
347,4025096524
348,4045177040
349,7659474722
350,4104536936
351,8024811257
352,2630841267
353,4651770506
354,2634362105
355,3622168079
356,2687043220
357,3426859811
358,3793494008
359,4419213227
360,2599238520
361,2712362119
362,2605628651
363,6150585764
364,6685626712
365,2870446091
366,3135831523
367,3381251869
368,3324147538
369,3562019705
370,3380587270
371,3400963128
372,4779665543
373,4738606574
374,2625481208
375,7465993176
376,7972021042
377,3932043673
378,2824920493
379,7317164986
380,4021949659
381,3842578929
382,3546959738
383,4505863428
384,2791618175
385,3900062856
386,4327990885
387,4403511770
388,4414611473
389,7163033822
390,4822251511
391,4731172422
392,3005648240
393,3525481069
394,4931464218
395,4505366976
396,4016513928
397,7705487635
398,3793494008
399,4025096524
400,3554151810
401,2579241565
402,3288563210
403,4972209883
404,4713767126
405,3789938831
406,2795064934
407,8738932855
408,7998060819
409,6068286628
410,4601542200
411,3317342050
412,7404648984
413,2761964840
414,4200335064
415,3610208129
416,6798253714
417,3383030721
418,2573509381
419,3793494008
420,4446153676
421,4151121966
422,8266049396
423,6894965324
424,3875980059
425,4717416150
426,7416780967
427,2829714669
428,3495609938
429,8815972345
430,3396312408
431,3793494008
432,4621074652
433,3558828378
434,2674779616
435,3403220234
436,4237256487
437,4362629516
438,3793494008
439,3411336304
440,3014881755
441,3399959836
442,4753119961
443,3185435046
444,6014554758
445,4799185984
446,3761616824
447,3529562868
448,3442307560
449,3793494008
450,4757805124
451,8606489549
452,4831419068
453,6594996469
454,6582393535
455,3385982085
456,4747708925
457,4503726618
458,6804404128
459,4350368807
460,4774129086
461,3725536477
462,7356609156
463,7498687088
464,4462191134
465,2734862793
466,2968628695
467,3132591560
468,3317342152
469,3524936076
470,2599495052
471,4779882338
472,4757149083
473,2829714669
474,4856770882
475,4759838098
476,8078817972
477,4514800190
478,7705487635
479,4058900440
480,3348569469
481,3646501881
482,4490122667
483,3394283623
484,3565853389
485,4149425869
486,8267237872
487,4025096524
488,3970191865
489,7757220432
490,4824399663
491,7307540312
492,7722798069
493,3437761573
494,4417077883
495,7316839746
496,3995468142
497,3984445447
498,3848481530
499,4095951939
500,3703151478
501,4147630730
502,4162007188
503,4290402457
504,7749252296
505,3422127791
506,7705487635
507,2764776935
508,2808746483
509,7705487635
510,7581303096
511,4181415536
512,4015421061
513,7313584395
514,4735972557
515,7537906618
516,2705860043
517,4681351284
518,3875062172
519,4346757203
520,3594706170
521,3562019705
522,8411304066
523,2691073788
524,3789938831
525,3439240873
526,3341536429
527,4981343402
528,7665938487
529,3475875034
530,4871998525
531,4596913243
532,3885199524
533,4355502287
534,3531979369
535,3932804377
536,3215064150
537,4157777611
538,4107947266
539,3835134985
540,6140708182
541,3851397036
542,4490250710
543,7705487635
544,4118864149
545,2885633732
546,7398133548
547,3633749388
548,2970867032
549,4865356494
550,7579191889
551,3713699037
552,3556513065
553,4014238673
554,8271556189
555,3442568186
556,2620404674
557,2703374993
558,7801186388
559,2728905686
560,7035768299
561,2804963910
562,3521985637
563,6827148632
564,4165555558
565,3932804377
566,3139098220
567,3979686245
568,8010140836
569,4516147517
570,4348326868
571,4496887182
572,3690538986
573,4442207873
574,4755787531
575,3100803662
576,3843087930
577,3959049712
578,8159087959
579,3626711232
580,2954004938
581,4415927676
582,4138793748
583,4279935886
584,2712467068
585,3601190070
586,4288421744
587,3610208129
588,2669779724
589,3347499646
590,7326897787
591,6500607269
592,4309874832
593,4307996350
594,2653804270
595,4262644508
596,3342551547
597,2579241565
598,4359425569
599,7705487635
600,3426859811
601,2565300019
602,4343059894
603,8131407247
604,7393073532
605,4330913241
606,2733663481
607,3415198741
608,4529377454
609,4124229558
610,2834188242
611,3533733663
612,7246620494
613,4163925315
614,3335128658
615,6047543737
616,4340566010
617,4738029819
618,6004197462
619,3684414197
620,6206946406
621,3529138634
622,3487449125
623,4420127396
624,8053519325
625,3486738732
626,6748172895
627,4589970536
628,3875525062
629,3525481069
630,3905225239
631,3660876470
632,4308749058
633,6466857814
634,3720470736
635,2794652724
636,3787832149
637,4395557058
638,3313882313
639,6859247632
640,4095905839
641,3288563210
642,8195751829
643,8781828506
644,2559649854
645,7170328989
646,3586859434
647,3651171254
648,3369865518
649,7494907062
650,6790452399
651,4154015662
652,3260032458
653,3064708231
654,3426397666
655,4354818953
656,3529166759
657,3959410670
658,4875753566
659,3565735022
660,6263481159
661,3624518205
662,6806003357
663,4718441315
664,3566122247
665,3213491503
666,3867480556
667,3002603237
668,7212651945
669,2720821659
670,3869977419
671,4492083998
672,7452430864
673,3009760567
674,4127828043
675,4495508375
676,3871435854
677,3640432924
678,4200210454
679,8292179838
680,2780872122
681,3376482186
682,6368297788
683,4169165431
684,3871435854
685,2763792209
686,8191592548
687,4097376664
688,4328683765
689,7007983832
690,4097546583
691,3893837928
692,3111664232
693,7323643648
694,2998377596
695,3378547667
696,6276067054
697,3291273617
698,8159723452
699,3812823203
700,8186739769
701,4015153150
702,3987282237
703,4774889709
704,4334394502
705,6195826580
706,3977447420
707,7315964082
708,3473408392
709,2709029483
710,8321794624
711,2982273983
712,3369482124
713,3466895543
714,4305656401
715,4529629913
716,4095975800
717,2726670816
718,3932751583
719,4909093842
720,7724101649
721,4972209883
722,3687172952
723,4659923012
724,3146664784
725,7933974864
726,2707452178
727,4684696950
728,3487897621
729,7207968348
730,3209473734
731,7907652548
732,2669054344
733,3386540316
734,3387636857
735,4817055789
736,4340474692
737,6260922672
738,3194941951
739,2714517830
740,6253483907
741,4832126213
742,4130607470
743,2782638047
