,userid
0,4660429640
1,8267197698
2,7730367929
3,6038332511
4,2773136471
5,6231297456
6,4500626147
7,7730367929
8,8248285587
9,2601901784
10,7693594108
11,6232454684
12,3226718676
13,2774119550
14,8200426927
15,3918304557
16,3417823004
17,4917694611
18,3828583665
19,2665932991
20,6476179525
21,6037314023
22,4867023890
23,6779108032
24,4666640667
25,7405712548
26,3638480643
27,7001954475
28,7184775285
29,2598457606
30,4267253395
31,8119217174
32,4940470131
33,2784087869
34,4358577543
35,3603066150
36,7717540574
37,2759542329
38,6037314023
39,4608922725
40,3522561514
41,4508257834
42,3367003897
43,3768465772
44,7224127215
45,3220110905
46,3494624175
47,7324844948
48,3984267975
49,3618710591
50,6200626422
51,2994427440
52,7326403548
53,4285733971
54,3373430681
55,7350780772
56,6511205735
57,2706133515
58,7367763152
59,8016784532
60,3415368945
61,4279161562
62,2587405866
63,3422168740
64,4366221078
65,3914753299
66,3168857750
67,3239683590
68,3873555673
69,3346422872
70,4507725122
71,4301185405
72,8025482544
73,4880284929
74,3584790437
75,8252477895
76,2691474567
77,7034232727
78,4541431577
79,8159448489
80,6130768682
81,8224104114
82,7458344915
83,6750886567
84,3873555673
85,7998615085
86,2666307472
87,4958080544
88,4360092120
89,7361695938
90,7758809464
91,4382810723
92,8588906899
93,4508257834
94,7466425742
95,8184515136
96,2733914599
97,6458917007
98,6478328016
99,4099319060
100,4721641445
101,8160927865
102,2547799357
103,3768645450
104,3626641885
105,4603905846
106,6545226209
107,2574241251
108,8078044578
109,2937335312
110,8777876042
111,8193171542
112,8892708424
113,3674887638
114,7430657329
115,4971931579
116,4971931579
117,4075510555
118,3214240511
119,3388778060
120,4829021872
121,3406389387
122,3486376723
123,4533027454
124,2809869379
125,4303348147
126,4861439517
127,4832496787
128,4405756359
129,6042943417
130,2966211107
131,3547472014
132,3678503291
133,4940470131
134,3215862953
135,7119953139
136,3914753299
137,3510623189
138,8116704856
139,3241855754
140,3893892683
141,4419099108
142,3588599165
143,7712230244
144,7686245577
145,4166463603
146,3209388853
147,4569560429
148,7441224936
149,8105628069
150,2592860249
151,4419099108
152,2973621327
153,4255827097
154,2669808525
155,4611863999
156,6968271614
157,4711067520
158,3397353164
159,3521326063
160,7236854054
161,2943243016
162,4928810887
163,7119044009
164,6782025502
165,4143182277
166,7354828005
167,4480549156
168,4326821477
169,6130768682
170,2706133515
171,7354828005
172,6119873542
173,6453137256
174,4503399792
175,6114370081
176,4114348487
177,6784006685
178,8767878289
179,7378929244
180,7855475965
181,2574498504
182,3970532167
183,8415253085
184,4061252706
185,2628331533
186,2971507518
187,7747479589
188,6395621988
189,6073871135
190,4938930706
191,4544536670
192,7325674435
193,7192067204
194,2547281684
195,4243548108
196,6094683007
197,6116740367
198,4890421943
199,4046440943
200,3557977945
201,7610737072
202,3350681052
203,6790452399
204,3488413494
205,7389508244
206,7745231214
207,4461915265
208,2546329629
209,6454785027
210,7718190608
211,2817158355
212,2845316971
213,6679582887
214,2669861285
215,6082650192
216,4326821477
217,4479831761
218,2729254904
219,6731331515
220,4013588554
221,4126973156
222,7212717937
223,3360930504
224,3935530698
225,4253997794
226,3406872956
227,4717416150
228,2666992036
229,3474082469
230,8192067579
231,4470229159
232,3837991738
233,4755677376
234,7718190608
235,7379351252
236,4874415161
237,6452104767
238,8269664546
239,3842853239
240,2873394981
241,3531270980
242,6572188037
243,4359657369
244,3813672323
245,3747902696
246,3869164983
247,4253997794
248,6881734135
249,4874415161
250,2705646113
251,7855475965
252,3927235188
253,4314131118
254,7239370808
255,2735020281
256,3491208596
257,3894435319
258,3428498731
259,7855475965
260,8292549105
261,2675535309
262,4022132395
263,3549487766
264,6838490445
265,8226521659
266,3943418002
267,6041938669
268,6220973448
269,7667041215
270,4657210577
271,4394708719
272,7998615085
273,8302518522
274,3081168817
275,2579551423
276,2890341432
277,6816914435
278,7968778966
279,2707321779
280,7522949199
281,6065208022
282,8061810072
283,4103653831
284,7395621314
285,8001929508
286,3714967971
287,8001929508
288,2561870264
289,7304500437
290,2727278663
291,8145429084
292,2672799225
293,2604764982
294,7275384344
295,7383937216
296,7667007099
297,7605023545
298,8210453766
299,4103094138
300,7110667675
301,6725192306
302,3999862646
303,8226521659
304,3839040804
305,4217484376
306,2633096729
307,3398230587
308,4853110899
309,8195290432
310,8162006509
311,3737204049
312,7563220639
313,6941974222
314,3692989548
315,4056434004
316,8999180908
317,4858129768
318,6356083955
319,4357470512
320,3114682356
321,3839040804
322,6075783389
323,8014377524
324,2928391011
325,3421499500
326,3511180033
327,4166469863
328,2575913730
329,2636041954
330,8302518522
331,3810711175
332,3580771577
333,4417799486
334,4646916150
335,7072851044
336,8129858197
337,4229683330
338,8634335698
339,4480747986
340,4286726522
341,8769561988
342,4379056253
343,3286371244
344,4606997165
345,4511840925
346,3979483341
347,3967584020
348,4502777455
349,3399192789
350,3868175834
