,userid
0,7893899927
1,6737553168
2,8147159698
3,3812792324
4,7286133954
5,3623175210
6,3136156584
7,6386786922
8,3145828811
9,6006738170
10,3659735977
11,7016251429
12,6277617147
13,4458697154
14,3567163243
15,3379835929
16,4159780987
17,6154598742
18,8211391244
19,8510023606
20,8563695292
21,3684793289
22,8146030196
23,2624290994
24,3298106967
25,4698757777
26,4450169459
27,4814328804
28,4059030910
29,6967693804
30,3706669156
31,4727158852
32,2663021763
33,8852819896
34,4754914190
35,4526362632
36,4754914190
37,2937847593
38,2685455239
39,4688751905
40,4340587203
41,8311319399
42,8231026295
43,3923810927
44,7038952666
45,8745958992
46,3972431332
47,6313039134
48,6455187479
49,4063174770
50,4622680344
51,8796168029
52,6786834058
53,8231805457
54,4859723443
55,8518622766
56,4314803739
57,3829461998
58,3425755800
59,7253473938
60,4554379160
61,2662539786
62,3335535441
63,4558470989
64,8797849156
65,8311084964
66,6517162989
67,4137972131
68,4763487805
69,2886528392
70,7054175628
71,4515850375
72,2727058053
73,6796158192
74,8259862638
75,2682615836
76,2793947290
77,8836856156
78,4958088678
79,4746080860
80,4481942337
81,3723651469
82,7296858954
83,4676783882
84,4676783882
85,2716635452
86,4487333035
87,8991668599
88,6058954081
89,3409835240
90,3331363601
91,8766643565
92,8598363998
93,3393359015
94,3498899049
95,4763770800
96,2620710805
97,8072516644
98,2675321658
99,2675323077
100,3842622369
101,3830859302
102,3418234076
103,8010928278
104,4609956953
105,8137770915
106,2754553143
107,7007983832
108,8258313639
109,3746563818
110,7174853699
111,2800994834
112,6171158621
113,3707559920
114,3857405952
115,7763540802
116,3842442927
117,7260611928
118,7726364488
119,8089954939
120,4680077980
121,3830859302
122,7421709278
123,8355119168
124,4832398380
125,6261383152
126,7757681136
127,8739519289
128,8315999778
129,3423408526
130,4322525413
131,6735075239
132,4686867268
133,2723996421
134,4770343436
135,8021833924
136,7074371332
137,2870001385
138,4167063958
139,4770343436
140,6340807614
141,2670541201
142,3143094153
143,6340807614
144,3659735977
145,4760661133
146,8757160637
147,3939978587
148,7553378686
149,4233373600
150,7819237054
151,6819784554
152,3568790565
153,4958767765
154,3985944688
155,6340807614
156,3521298460
157,6079838509
158,2610425679
159,8493449055
160,3509070609
161,3007827078
162,2812641860
163,7089786364
164,2688103004
165,2576908611
166,4061115480
167,4099314960
168,4770343436
169,6166355223
170,3867441978
171,4329312153
172,7860862186
173,4288724923
174,6261399549
175,4099314960
176,3060922421
177,6057744548
178,3352085091
179,3584300507
180,3230313505
181,3237740624
182,8110245795
183,3747856567
184,3908804870
185,7262632214
186,6340807614
187,2629091730
188,3831296415
189,8196143659
190,3575133842
191,8440671104
192,3575133842
193,3868699572
194,4623317044
195,3575133842
196,8193954354
197,2813336550
198,6150220148
199,6824053126
200,4204698645
201,4204698645
202,3180493387
203,8097560817
204,7206270304
205,4346558512
206,4897147064
207,3180493387
208,3584582997
209,4422514169
210,7193420737
211,4204698645
212,4204698645
213,4204698645
214,7826711615
215,4204698645
216,4204698645
217,4204698645
218,4645401168
219,2603369049
220,3458423789
221,8289313947
222,7226864158
223,4276372466
224,7082474926
225,4421931422
226,7262632214
227,3470173822
228,8158135088
229,6907925746
230,4107385333
231,2601657829
232,3094297633
233,2601657829
234,6768401594
235,7797279279
236,2979700067
237,4315301877
238,2726721084
239,2989948811
240,4922922186
241,3541364192
242,7016597169
243,3444348703
244,4347728322
245,2592169838
246,4684859475
247,3521298460
248,8572066528
249,2608491080
250,7044015587
251,4347752651
252,2668427106
253,3845319683
254,8320991594
255,3008156103
256,3936714192
257,4510601171
258,4389982670
259,3621822193
260,3940507188
261,6018118689
262,4325944913
263,7377062232
264,2667521028
265,2708318980
266,8839192628
267,8758916854
268,7725203015
269,3859937314
270,6391251856
271,3364191919
272,2662552818
273,2788362314
274,3203196506
275,3269205269
276,6340807614
277,3949881847
278,3835137984
279,4479557621
280,3422706925
281,4150402214
282,3058996234
283,4270380130
284,3399679214
285,3604372945
286,6340807614
287,2988928745
288,6340807614
289,8341037942
290,4252803133
291,8577988826
292,7934414428
293,2668427106
294,3659735977
295,4362569537
296,2723772123
297,7338912344
298,8911832398
299,8346620214
300,2809869379
301,2781419853
302,8331153019
303,3877256989
304,3291311846
305,2943151220
306,4349555821
307,4024779113
308,6078463984
309,4096969320
310,6263586015
311,7129389659
312,4479557621
313,4476656609
314,7780421805
315,3642111894
316,3979326912
317,6743183292
318,4399869264
319,4806127941
320,3429068332
321,6383776728
322,3626865079
323,8333227582
324,4327799803
325,6743183292
326,6162464941
327,3259804522
328,8265346254
329,4825213884
330,4192954032
331,4095075562
332,4768084366
333,4144485456
334,6873701794
335,4760098921
336,6424058508
337,4012963604
338,3486783547
339,3159930492
340,3772015666
341,2840770482
342,6340807614
343,4345697889
344,3916155396
345,7044975945
346,3466476243
347,7389870594
348,2833230967
349,8146873222
350,6029552000
351,3530606673
352,4008748566
353,7706164756
354,4144714936
355,8136067265
356,6743183292
357,7867984892
358,3788235085
359,2748656457
360,3404542092
361,8135061478
362,4877150984
363,4888127442
364,7907652548
365,3483698116
366,7653463578
367,8034311284
368,7859478894
369,6052238390
370,6482481288
371,6205720002
372,8218604339
373,3484783183
374,2708399049
375,8231805457
376,3697878333
377,8349888758
378,4299570926
379,8339410005
380,8606797306
381,4389573375
382,7593962862
383,8606797306
384,8606797306
385,7955553684
386,8606797306
387,7846717065
388,3895829454
389,6149996794
390,6082619632
391,3066150182
392,7486339892
393,8148082475
394,8202132098
395,3908679459
396,3013920640
397,4650165528
398,3538672450
399,4002697442
400,3702456594
401,2931648739
402,2692447304
403,3852666292
404,4214560818
405,6371623242
406,3180493387
407,7486238825
408,3327832133
409,3925342737
410,3327782093
411,4025138613
412,2586722736
413,4858232605
414,7003258987
