,userid
0,3659973918
1,3982312503
2,8212788182
3,4141257437
4,8521049248
5,6879093519
6,8021833924
7,3461453319
8,6430806105
9,8150111339
10,3392044264
11,4903870607
12,7231678065
13,3393388520
14,7919341318
15,4629452404
16,4113651493
17,3018397980
18,4111423231
19,6779425675
20,3858930153
21,8193090682
22,4111423231
23,3346684956
24,4151258126
25,7158687422
26,7955736207
27,4111423231
28,8093125196
29,3397367642
30,8304678837
31,7728973132
32,7334225728
33,8100589656
34,8312632452
35,2868996895
36,3705465129
37,2998077188
38,6008229708
39,4141257437
40,3653360920
41,2597739557
42,3591402156
43,6705889328
44,4858243106
45,3424739108
46,6791670386
47,2717355214
48,3340220078
49,3257280715
50,4489800891
51,6087292081
52,8342590149
53,2868996895
54,4334394502
55,6769660304
56,4558754666
57,2639252580
58,3521130897
59,2591590472
60,3789060111
61,7484319369
62,6703444729
63,4536205566
64,4357284997
65,4357284997
66,3873914918
67,2934590672
68,7472608694
69,4745981138
70,3553013180
71,8342993818
72,2592243583
73,6023475039
74,4913488556
75,2933567565
76,4306702658
77,7108332525
78,4899684604
79,6050025906
80,3409424075
81,3816279533
82,4738833875
83,6021658394
84,6701227449
85,6021658394
86,4025449963
87,2571585506
88,7027496657
89,2840741844
90,7989987432
91,6779425675
92,3187861782
93,6050025906
94,7356395854
95,3991516086
96,4311168419
97,2979617130
98,4356822952
99,4119481189
100,3447298040
101,7491552649
102,3611370102
103,4912734946
104,3517759775
105,8835350127
106,3955813361
107,3789060111
108,3028733559
109,2998687059
110,4111423231
111,4759814674
112,7907652548
113,6704480288
114,4913795859
115,6538115935
116,3095332236
117,8738932855
118,4760577513
119,7805131645
120,4523492720
121,3440415400
122,8802136792
123,4130644676
124,4017848493
125,2962936831
126,4760322356
127,3191771536
128,6874718065
129,3379986409
130,4110024735
131,8350557796
132,8182892685
133,6724647324
134,4155408860
135,8219965196
136,7799750269
137,4894864525
138,8124144344
139,3789060111
140,4563460494
141,3625694717
142,8710387036
143,2602662962
144,7354828005
145,4544893404
146,2794851183
147,8567549404
148,3423652024
149,7354828005
150,2931648739
151,3529357279
152,3095331799
153,6184922181
154,2571543515
155,3057941173
156,2615753769
157,4376822401
158,4774717946
159,3646356805
160,4384054522
161,6796568487
162,7318037152
163,2600653727
164,4688907062
165,3536900631
166,2799895720
167,8006367314
168,4327825208
169,4160219552
170,3958146543
171,8324832824
172,7669606728
173,4963663482
174,3519786770
175,2931648739
176,2953223557
177,4715603488
178,3340220078
179,8327682429
180,3861529592
181,8572547415
182,8006707069
183,6432587729
184,7529586125
185,3059820293
186,3384924299
187,2933567565
188,3142302793
189,6452892668
190,3494296438
191,4143563468
192,3095249852
193,6776206462
194,4372775395
195,7622523269
196,2918182769
197,8225784727
198,8503185434
199,6728142327
200,4346617531
201,4730361309
202,8386065314
203,6452892668
204,2868996895
205,4940365707
206,6912983432
207,3881188336
208,4566540754
209,4058269330
210,4530304468
211,4761716779
212,3340220078
213,4342572534
214,6119810419
215,4370926661
216,4124942796
217,6009203735
218,3385942349
219,4608262799
220,4111665014
221,8067796149
222,4207781109
223,4883947583
224,4713932537
225,4033119212
226,8702045324
227,8120131926
228,7378321588
229,3913453635
230,8036136992
231,4072062791
232,8352337945
233,2697415739
234,4330632058
235,3639448768
236,3605690341
237,4138657180
238,2654981269
