,userid
0,8241095276
1,4087342877
2,3932856708
3,6452068654
4,4400406900
5,8349838055
6,6786451027
7,4428298171
8,3277921673
9,7424898582
10,8544767356
11,6483379339
12,4638296360
13,7195048635
14,3934443744
15,8090622039
16,4654579235
17,3715559974
18,6184922181
19,3943052542
20,3383681255
21,6819199107
22,7655757258
23,7381369012
24,7735412115
25,4853199690
26,6805906746
27,7636874484
28,4681503603
29,2789429436
30,8379060437
31,4126973156
32,7047564897
33,8540721756
34,6681745946
35,3752106011
36,8255536666
37,7382213387
38,7306435356
39,4651402025
40,2605978563
41,4490237041
42,7816457514
43,8548022664
44,8224728678
45,4274151807
46,4161669067
47,3390907573
48,2598666415
49,3753748004
50,3411957346
51,7923744747
52,2608357968
53,8178488405
54,2562100688
55,8702664759
56,2561648747
57,8096054356
58,3430396755
59,3648021630
60,3648021630
61,8102276377
62,3134549841
63,4301685869
64,4301685869
65,4798433329
66,3648021630
67,3843777225
68,2721284944
69,6080120629
70,2770422450
71,7639246769
72,6022026283
73,4758968252
74,8132935562
75,7422960934
76,4000748869
77,3516223127
78,3948418160
79,6270681418
80,6950781378
81,4555960638
82,7424565592
83,6680519738
84,4252342290
85,7296580012
86,6667924285
87,4192957562
88,3514518083
89,8062046054
90,2605145025
91,8048239246
92,3856046655
93,8259220246
94,7514218078
95,3997811868
96,3934621438
97,3947718891
98,3583263412
99,8169944407
100,3641484461
101,4964024878
102,6087292400
103,4955791684
104,4297661327
105,7758807418
106,4065458114
107,2999427207
108,3723859823
109,2575058104
110,7095349556
111,8231805457
112,6088382192
113,3920765092
114,2640593416
115,4313169846
116,8329730056
117,7824313502
118,6744115475
119,7948128306
120,4159814796
121,3839040804
122,8302355617
123,8745490238
124,4853196963
125,3998884434
126,4758958188
127,8048397465
128,7011352914
129,2688258558
130,3425249716
131,2890341432
132,4877350920
133,7345501277
134,8081169205
135,3920765092
136,4697912441
137,6078532671
138,8080657138
139,6665982565
140,8186748797
141,7912830986
142,7869598265
143,6788201084
144,6813140827
145,3928116250
146,3424440346
147,3821492267
148,7339344956
149,7923281886
150,6087988397
151,3094993708
152,4806816744
153,3460934342
154,4635618126
155,4712996915
156,3377179404
157,3377187599
158,6060009629
159,3371746291
160,3902117252
161,2787150978
162,4443209086
163,3394140108
164,2655704583
165,4494106581
166,3058209343
167,4051357569
168,2925202631
169,6051662373
170,4349399862
171,8150815192
172,2665857549
173,8281300765
174,3591402156
175,8548451367
176,8185153794
177,6246573536
178,7681370759
179,7791054288
180,7742043698
181,2812935107
182,8130804002
183,2986988564
184,4619117298
185,4339417532
186,3004748654
187,4759814674
188,7562983029
189,7380511895
190,3174295608
191,2570669188
192,4105288734
193,4661091995
194,3349670336
195,8128215462
196,7864276597
197,8112751385
198,2880252129
199,3461007958
200,6242311355
201,4130722746
202,7184603977
203,8026795055
204,4391524067
205,4389982670
206,3478032330
207,4764763228
208,7583219908
209,8901898528
210,4357828708
211,4859921878
212,4267253395
213,3556401764
214,7869979415
215,4759814674
216,3836653334
217,3495401037
218,4544029626
219,4123192715
220,2601574190
221,4115851231
222,3619083892
223,3137097271
224,2960698601
225,2564965477
226,4795336627
227,4164610969
228,8323879706
229,4537708377
230,6703444729
231,4326212483
232,8139841762
233,6116585239
234,6686295032
235,3830871801
236,4060349454
237,3478032330
238,3991891892
239,8307364145
240,8162980525
241,8156240016
242,8324038788
243,4056400336
244,3837732780
245,7508549928
246,4420086951
247,7465897908
248,7188681248
249,4672307050
250,7968731326
251,3883372480
252,3586848663
253,7029276554
254,8847405362
255,2669224827
256,8108955706
257,7906094826
258,3591463338
259,7096697312
260,3796833386
261,2727656476
262,7954375488
263,7297621107
264,2568049383
265,4225266252
266,7890114079
267,3478032330
268,2568049383
269,8116815237
270,8266429827
271,3974510875
272,8321471805
273,3622642598
274,3520011051
275,2711272472
276,4715603488
277,3323193647
278,8098017764
279,6447340076
280,3097823648
281,2593940593
282,6261970292
283,3839233877
284,8934185997
285,2990905455
286,2774823297
287,7968504362
288,4344452018
289,7116231555
290,2672977236
291,8359517815
292,8247851425
293,4615198756
294,4422838352
295,3725697310
296,6119798629
297,8199355566
298,3028831550
299,7605060317
300,4009347461
301,3987108264
302,2572518602
303,3428836237
304,4359657369
305,6814763357
306,3657766156
307,4041441462
308,4768846037
309,8080044934
310,7689527235
311,3381316017
312,3650627367
313,3651821582
314,7276300252
315,2974986986
316,2605771521
317,6078532671
318,7667962036
319,4046766216
320,4459034630
321,4307127538
322,6988394436
323,4476544970
324,4089042236
325,6828013838
326,4147617875
327,4182797211
328,4021949659
329,7460761844
330,7892728468
331,7251936247
332,8738932855
333,7272730434
334,7466708627
335,3674229918
336,2974128679
337,3316751059
338,3334905085
339,3119166858
340,3729914169
341,7467876346
342,3359461677
343,4140797443
344,6161827998
345,3756476065
346,3137437064
347,4402568311
348,4660461342
349,8192568489
350,3843271723
351,7885290127
352,3010387350
353,4772156235
354,7636874484
355,4410443475
356,8013641306
357,4289297584
358,2930870757
359,3625961629
360,4814385793
361,7752747496
362,4002325203
363,4823723906
364,3134007949
365,7636935032
366,3097846440
367,4483355632
368,8643944184
369,8238924407
370,8554649414
371,3513243236
372,8118633679
373,6045569736
374,4948039309
375,2567243347
376,3333985456
377,3965509859
378,3394242200
379,4370158271
380,4309867192
381,6070878117
382,2602758314
383,2730518774
384,6078532671
385,3066150182
386,4608273680
387,3965509859
388,3358374083
389,3428205514
390,6036589080
391,7432430649
392,8693848604
393,8226863872
394,6452104767
395,3674229918
396,3119166858
397,3448484058
398,3674229918
399,3730203727
400,2557130184
401,7898869655
402,4123742155
403,3647294130
404,2567321141
405,6082500405
406,3792224679
407,4482791777
408,8314052472
409,4791508831
410,4274151807
411,4079042706
412,4321916257
413,7349408526
414,4321916257
415,3727719120
416,8269664546
417,6596231039
418,6141253905
419,3826837644
420,7401900652
421,4403476042
422,4039578454
423,2694484465
424,7987784684
425,3875575327
426,6003261011
427,3553413052
428,7090312274
429,3411626669
430,7968659566
431,3961536187
432,3353025974
433,4143642603
434,4872832827
435,8261272535
436,4196203202
437,3961884708
438,8292549105
439,8655139886
440,7465935804
441,7841834757
442,3348213355
443,4608252689
444,8804809715
445,3890464003
446,2882616288
447,3524740994
448,3382789172
449,7691605834
450,4105215093
451,6902809036
452,8655139886
453,3363287317
454,7380041467
455,2997694423
456,8314052472
457,3428205514
458,7671937944
459,6128337211
460,8781579734
461,8223382612
462,6373889184
463,3785208469
464,7652256076
465,4635979281
466,4146312320
467,2674633196
468,3879097120
469,3324163593
470,4144211378
471,8599471832
472,8753702907
473,2641423253
474,3233357868
475,8100970677
476,7981620235
477,4090832814
478,7690068002
479,6789943602
480,3522184197
481,4146305391
482,7035614646
483,7673267562
484,4683769074
485,7744712842
486,3361787264
487,2718802274
488,4760946662
489,4317658778
490,4372569680
491,3361787264
492,4116757556
493,4879433009
494,7988924919
495,3591532644
496,4155425147
497,4905896843
498,7962179914
499,3591402156
500,2617288819
501,2974747282
502,6528282967
503,8314052472
504,7802453234
505,2705819125
506,3553413052
507,3525351073
508,4569728005
509,7986063357
510,3224031866
511,4106968977
512,6681295965
513,4902160579
514,3936956900
515,2682771524
516,4230776876
517,4138346812
518,4828966449
519,3853282442
520,8078573067
521,2694781209
522,7007339697
523,7050221679
524,3965049388
525,3716257395
526,6284136547
527,6679627136
528,4225602991
529,3665560608
530,2682771524
531,3653085591
532,2780086587
533,7513627638
534,3651150598
535,3653657613
536,3397353164
537,4299520423
538,3551886678
539,7275424354
540,7140705226
541,6008418695
542,2600623179
543,7120658254
544,3130065649
545,4113651493
546,4146305391
547,2981165532
548,4406726147
549,4651735466
550,2560587241
551,3150084378
552,3429377305
553,3785208469
554,2584530640
555,8701220549
556,4765195974
557,4180420308
558,4147231972
559,4826577531
560,4479648591
561,6655692989
562,3657766156
563,3825103965
564,4818471835
565,6088382192
566,4478986192
567,3586946640
568,4265670211
569,7041753519
570,4045177040
571,4000262622
572,3552740856
573,2570908991
574,6060582238
575,8151449434
576,3442849353
577,7867310484
578,4474838878
579,7030854175
580,4309665707
581,4627487703
582,6456323732
583,3521130897
584,2997912398
585,3382635977
586,4627487703
587,3394242200
588,3441045983
589,3377232470
590,4000262622
591,4877571578
592,6715309238
593,4000748869
594,3620246542
595,8138522945
596,4747474470
597,3522184197
598,3853330768
599,7284737004
600,6513819696
601,4326821477
602,3020336395
603,4273255810
604,2609456751
605,6853109185
606,4199438563
607,3394242200
608,6164360318
609,3441045983
610,4529550763
611,4495161926
612,4612018737
613,4466283332
614,3394242200
615,6709908432
616,7874060888
617,4917106657
618,3591532644
619,6284136547
620,4739420901
621,2915285416
622,3349124856
623,7069837375
624,3557343555
625,3580771577
626,2562672232
627,2659391521
628,4383081305
629,3233357868
630,8741153097
631,8018180668
632,3739885421
633,4663667824
634,3980334114
635,8188428034
636,3565294994
637,8312632452
638,8290664149
639,4010219746
640,7289247492
641,3639942158
642,4678682936
643,2704352642
644,7560780388
645,7614501634
646,6956372215
647,7769980057
648,4299520423
649,2592469513
650,4387806105
651,2652529982
652,3515967691
653,4834379187
654,3021564658
655,2712984247
656,7065079637
657,4853870742
658,3892332681
659,8136076186
660,4224071681
661,4463830081
662,8785278297
663,6729252578
664,7566123072
665,2801235512
666,7042976136
667,4336468778
668,6101417875
669,4763557935
670,3500146865
671,4004043714
672,3637704212
673,3884751923
674,7880871379
675,3149079627
676,4329933102
677,7070673614
678,2994893268
679,3783762368
680,4345904677
681,4296200463
682,3062103835
683,6805094732
684,7622523269
685,4935750802
686,6757893095
687,3362400073
688,7092573145
689,4863004037
690,4685976130
691,4627487703
692,4250153346
693,4160008578
694,3568674389
695,7854524946
696,2625462409
697,7831162795
698,7842425647
699,7485795177
700,4761716779
701,8325719307
702,3706660561
703,3947580115
704,2695033406
705,8766085709
706,4505562378
707,6442585848
708,3580771577
709,4627487703
710,3362400073
711,3397353164
712,3892384419
713,2631024673
714,7301360142
715,3029456643
716,7358700229
717,2674982922
718,4967059163
719,7538491325
720,8269552567
721,6058496219
722,7480288657
723,2711272472
724,6391546986
725,7792219368
726,2926273067
727,4654579235
728,4505366976
729,3129003359
730,7173764019
731,7445030169
732,3233105656
733,4438784567
734,4096141728
735,4114359533
736,2994866527
737,2935946585
738,8719013586
739,3816179324
740,3743026712
741,4329973352
742,7377585208
743,3399057052
744,4322580379
745,4747823191
746,6223307548
747,4490237041
748,4738833875
749,2994866527
750,4668381341
751,8349585444
752,6036589080
753,6112074519
754,3805657249
755,8027387968
756,3949981301
757,3003011413
758,4299520423
759,3071735673
760,6716486324
761,7339192286
762,3374602372
763,8442394655
764,3464551626
765,3478439015
766,4261517386
767,4722516741
768,4090702136
769,3807549923
770,3613634172
771,4177940045
772,4105215093
773,2935901974
774,3773551591
775,6810500806
776,8227054845
777,4188533572
778,4456579875
779,3880872982
780,2672023244
781,2994866527
782,4090702136
783,8269552567
784,8309460609
785,4668432409
786,8250853865
787,3095682114
788,4090702136
789,3395531484
790,4091815197
791,3755800842
792,3470160255
793,2636153207
794,2563292663
795,3657766156
796,3821268828
797,7811235499
798,3657766156
799,4290517781
800,8970625769
801,8094344052
802,8418455039
803,4768250339
804,6059578455
805,3657766156
806,4203434433
807,4358719395
808,6143857938
809,6338429492
810,3569739574
811,8084328038
812,3395531484
813,4083136807
814,3746979334
815,3591642853
816,3166358292
817,4748418014
818,7392764916
819,4336379034
820,3438852296
821,3794842482
822,4373469174
823,4121440670
824,4748418014
825,3395540142
826,4624792151
827,3522456596
828,7065079637
829,7270870149
830,3395094979
831,3231664019
832,4633848297
833,6211614867
834,8473699596
835,7714705856
836,4336379034
837,3644697913
838,2698880857
839,8741397415
840,3395094979
841,3536900631
842,3720802003
843,2583811700
844,4748418014
845,7384719046
846,4961057270
847,4138346812
848,2896087536
849,7206757885
850,8760531094
851,4195131775
852,8064710662
853,3394580847
854,3578077062
855,4604100933
856,2935946585
857,3435824828
858,6198091456
859,6262352228
860,3322626779
861,4290517781
862,2994866527
863,4747967268
864,3947228275
865,3857288098
866,3955607507
867,2634271164
868,3444129274
869,2994866527
870,3932474923
871,4897482447
872,3395540142
873,8095373942
874,7478630625
875,8685061136
876,8634215622
877,3849370230
878,7912996122
879,4355390700
880,3749321413
881,3957980869
882,4389982670
883,4400013476
884,7168790504
885,6198805642
886,8005702216
887,7987569275
888,7006283278
889,4340491587
890,4060136964
891,4468631711
892,3729282961
893,8083862344
894,3421661562
895,7050995665
896,6972645758
897,8278515864
898,6041364850
899,7887634348
900,4405195643
901,3429306390
902,3727663885
903,7766505797
904,3701270726
905,4359162717
906,2561933696
907,4364754140
908,6791879602
909,3070884889
910,7561201937
911,4119583773
912,3966546862
913,6049799155
914,3394955641
915,6433090292
916,4170519295
917,4334750322
918,2837607667
919,6114616931
920,4484950762
921,4465225646
922,4731358866
923,8241171732
924,4592479309
925,4141943186
926,2993301043
927,4886947179
928,8190801478
929,7395281092
930,8627186768
931,6138955647
932,2587379310
933,4456316629
934,2563760638
935,3355021264
936,4404284122
937,8310858036
938,4400287229
939,7851929865
940,2577065784
941,4485946586
942,2845337517
943,4291972764
944,3819118236
945,4133595003
946,4453875026
947,8009469726
948,4340741835
949,4865389992
950,4380906035
951,4660465435
952,3358467023
953,3271264473
954,4617424974
955,4510137983
956,4455401451
957,8059724359
958,8117051106
959,8096201314
960,4352596303
961,4693631806
962,7863187018
963,8357095618
964,3456288023
965,4324581666
966,3550228028
967,8229631575
968,4254787057
969,8251247258
970,3654710284
971,3724865414
972,3976761848
973,6034602680
974,8193165546
975,2667933350
976,2964061851
977,3348801293
978,6070474448
979,8269021062
980,8682698534
981,4287327721
982,3429047420
983,3119396237
984,6700420367
985,4081431138
986,3674424000
987,4784585596
988,2697544740
989,6173303195
990,7315990278
991,7688378528
992,7007339697
993,4985418498
994,2969263120
995,3301808836
996,8125403157
997,7599693872
998,4125818223
999,3368225573
1000,8291013832
1001,6595153225
1002,4713159214
1003,4453875026
1004,3456288023
1005,8357095618
1006,4100308034
1007,3884372711
1008,3718382356
1009,4505318479
1010,3867631950
1011,4834814861
1012,6991318639
1013,6037769471
1014,6216061025
1015,4134074146
1016,7292858725
1017,4280171570
1018,7462625535
1019,3809404930
1020,7267145739
1021,3833595628
1022,4469301731
1023,7615388369
1024,3601516508
1025,2804205777
1026,3711224958
1027,4668522870
1028,4894161915
1029,4453875026
1030,8206397005
1031,8906303719
1032,3964016989
1033,2785601261
1034,4219435193
1035,7916296188
1036,4767355493
1037,4399835331
1038,4775563725
1039,4374550818
1040,3167566352
1041,4705676422
1042,4650125951
1043,7802276197
1044,2631204884
1045,8309379625
1046,2599808710
1047,3496053150
1048,4100349813
1049,7822092965
1050,4022421978
1051,8357095618
1052,3456288023
1053,7889294227
1054,8059724359
1055,8357095618
1056,7348872098
1057,3456288023
1058,8357095618
1059,4453875026
1060,2685965134
1061,2999388089
1062,4424440232
1063,3463555279
1064,2607785583
1065,3471707067
1066,7289247492
1067,3375403129
1068,7458060168
1069,6196192633
1070,4355445675
1071,4441228083
1072,4844466667
1073,4550465641
1074,3771591389
1075,4161576453
1076,4386703776
1077,8357095618
1078,3456288023
1079,4164297799
1080,3301736018
1081,6970717306
1082,3928333129
1083,4502646341
1084,2558835764
1085,3456288023
1086,8357095618
1087,7556705536
1088,3456288023
1089,3456288023
1090,8357095618
1091,3456288023
1092,4891954569
1093,8006370634
1094,3317348693
1095,8346076574
1096,4230997787
1097,4425793177
1098,8847763042
1099,3285197525
1100,3695694996
1101,3340534921
1102,4689402164
1103,8060067964
1104,8113670844
1105,7988322942
1106,7389903296
1107,4321581862
1108,8093605146
1109,8006609868
1110,6065678261
1111,6290337957
1112,4046381052
1113,7118979177
1114,8707191636
1115,3949415568
1116,3888994865
1117,4823694543
1118,4808819657
1119,2599822949
1120,4811852523
1121,7710632316
1122,2872873008
1123,2697958551
1124,6670410107
1125,6722544575
1126,4297923041
1127,4185988579
1128,8053542636
1129,6120519741
1130,7684581434
1131,3553946201
1132,6799524465
1133,3406275421
1134,4481077482
1135,3544452175
1136,3838175594
1137,7199218075
1138,3730083679
1139,3730083679
1140,3732302231
1141,2781326860
1142,3732302231
1143,4453875026
1144,2781326860
1145,6872213098
1146,4039364519
1147,6187821481
1148,7446205117
1149,2676729295
1150,2824905423
1151,3087545894
1152,3456288023
1153,7581635848
1154,4240832118
1155,8117051106
1156,4918701996
1157,3691994507
1158,4453875026
1159,8357095618
1160,3456288023
1161,3578471416
1162,7889294227
1163,8357095618
1164,7822092965
1165,7348872098
1166,8357095618
1167,3884295498
1168,7348872098
1169,3145007307
1170,3569455429
1171,8117051106
1172,3645391627
1173,8118656054
1174,2607374560
1175,6258714896
1176,7348872098
1177,8346076574
1178,3335560344
1179,2761732801
1180,7646605894
1181,8357095618
1182,3526577225
1183,4453875026
1184,8357095618
1185,4453875026
1186,3986003504
1187,3456288023
1188,8357095618
1189,7822092965
1190,8357095618
1191,7889294227
1192,7804201217
1193,6398578805
1194,8118369354
1195,3928288848
1196,3881551036
1197,4852136811
1198,3689466591
1199,4820280013
1200,7442942806
1201,4313147097
1202,3589957894
1203,8264317458
1204,7323176406
1205,7197398722
1206,4616544882
1207,4232702478
1208,4545545747
1209,7656159349
1210,4410306788
1211,4582550937
1212,4358552384
1213,4817848920
1214,6926659408
1215,7319461488
1216,3074820768
1217,4138597153
1218,8288827224
1219,8754003727
1220,3875396854
1221,8098670236
1222,3865624392
1223,6647874915
1224,3897363058
1225,8231423154
1226,3883370204
1227,7372984054
1228,7608721822
1229,8121705946
1230,4351385108
1231,8031947386
1232,3693212168
1233,4313147097
1234,8725801804
1235,4313147097
1236,3789373460
1237,8329054559
1238,4907612647
1239,2762863529
1240,8723903607
1241,4442588179
1242,3526892898
1243,4488776783
1244,7301541716
1245,4147514218
1246,4746644560
1247,4087700317
1248,4986168467
1249,2571101701
1250,4265758163
1251,4431755467
1252,3520909130
1253,3411351044
1254,3090064995
1255,3521587863
1256,8675215099
1257,8302427592
1258,4968689261
1259,7634513322
1260,4857188589
1261,4104797798
1262,7748623222
1263,3943657359
1264,7377136064
1265,3560551204
1266,2602662962
1267,4050232474
1268,4314686762
1269,8280261316
1270,7306160922
1271,4554057483
1272,4876202152
1273,2654858773
1274,3332074043
1275,4063593070
1276,4741436204
1277,8251268982
1278,6709162294
1279,7728195237
1280,8023009634
1281,8867706992
1282,3397236688
1283,3016955614
1284,3994979222
1285,7534148026
1286,2654858773
1287,3369522321
1288,8062459174
1289,2649165824
1290,2602108349
1291,7679848729
1292,3744353695
1293,4469082003
1294,3921582349
1295,8809419746
1296,8504090838
1297,8003527258
1298,4292748606
1299,6152643247
1300,4593874608
1301,4361024769
1302,4581209805
1303,4333989448
1304,2609776357
1305,6823200747
1306,4525218990
1307,2580159209
1308,4519133495
1309,3015944178
1310,8208333767
1311,8437125342
1312,2642642607
1313,4713918200
1314,3395462018
1315,2642190472
1316,4395558102
1317,3672094462
