userid,text
3345394939,#冠状病毒在温度较高的夏天比较不活跃#希望疫情可以尽快结束，国内现在很多地方都清零了，但是要谨防输入性病例 ?
4054303174,马来西亚王牌Bomoh巫师施法抓新冠病毒！结果很成功！把新冠抓到了自己的身体上已确认感染…#冠状病毒在温度较高的夏天比较不活跃# L父拔电bot的微博视频 ?
3011262776,#冠状病毒在温度较高的夏天比较不活跃#夏天快来吧，疫情快过去 ?
3489742784,#冠状病毒在温度较高的夏天比较不活跃#现在全球真的有大流行的感觉了，希望早日控制住 ?
3121864814,#冠状病毒在温度较高的夏天比较不活跃#那么期待夏天快点到来，期待病毒快点退散！ ?
4096050057,#冠状病毒在温度较高的夏天比较不活跃#山是朴素的。因为是山，所以父爱[实习]朴实慈祥。它的外表并不华丽，却拥有无比之深的内涵。它并不像母爱一般和蔼，父母宽容，受人推崇，但它同母爱一样的无私，不求回报。 ?
4785084625,#冠状病毒在温度较高的夏天比较不活跃#那我7月份能开学嘛老子真是太想回家了… ?
3590758848,意大利市长夜晚上街巡查，走在空荡街头落泪：这里曾经充满活力   ????#冠状病毒在温度较高的夏天比较不活跃##我国本轮疫情流行高峰已经过去#   ????  L爱国这件事的微博视频 ?
4147581103,春暖花开之时，就是疫情结束时候#冠状病毒在温度较高的夏天比较不活跃# ?
4421175923,#冠状病毒在温度较高的夏天比较不活跃#  那就夏天快快来吧，疫情快快过去 ?
2668574976,#冠状病毒在温度较高的夏天比较不活跃#希望夏天快点来，希望疫情快点结束。 ?
4025548387,英国，在Asda超市外面，老外看到中国人就骂，说传递病毒#冠状病毒在温度较高的夏天比较不活跃##我国本轮疫情流行高峰已经过去# L奇葩帖的微博视频 ?
8182052539,持续抄写地藏经，不间断??#冠状病毒在温度较高的夏天比较不活跃# ?
3428626853,#冠状病毒在温度较高的夏天比较不活跃#
4364144303,据联盟消息人士透露，鲁迪-戈贝尔曾在更衣室里随意触碰其他球员以及他们的物品，因为他认为自己没有感染新型冠状病毒。感到身体不适确诊后，他才离开更衣室。另外，据爵士跟队记者透露，在球队更衣室里，米切尔的衣柜和戈贝尔的是挨着的……而全队恰恰只有这2人感染了新冠肺炎病毒。。#米切尔新冠病毒检测呈阳性##NBA停赛##冠状病毒在温度较高的夏天比较不活跃#L微观篮球的微博视频 收起全文d
6347918542,#冠状病毒在温度较高的夏天比较不活跃# ?
2703782166,#冠状病毒在温度较高的夏天比较不活跃#希望其他国家也重视起来，病毒快点过去，拜托拜托！ ?
3601130240,海外华人拿起镜头，为我们展示了全球战疫下的实况，温暖，迟疑，坚定，正在全球的各个角落里不断上演。   ????#冠状病毒在温度较高的夏天比较不活跃##我国本轮疫情流行高峰已经过去#   ????   ????   ????  L扛旗少年的微博视频 ?
7380486696,#冠状病毒在温度较高的夏天比较不活跃# 啊啊啊啊啊热死他们?? ?
8632320092,#冠状病毒在温度较高的夏天比较不活跃#
