,userid
0,7255436384
1,4354243991
2,4159536031
3,8068780804
4,3813279383
5,8186312932
6,2630715519
7,3723925023
8,4458526038
9,2706534434
10,8217400354
11,6188738477
12,7370132966
13,3394579135
14,3427685469
15,3688225169
16,3694663801
17,3578170100
18,4349512154
19,6893422044
20,7872539834
21,6795482617
22,7324834368
23,8867571192
24,8138522945
25,6128933149
26,4821214772
27,3514194386
28,8845664727
29,6869692148
30,3537869693
31,3400685767
32,2832724483
33,3569739574
34,7617930294
35,7560277488
36,4707780056
37,2590623729
38,8205121995
39,4707780056
40,3870145894
41,8157893076
42,3822642505
43,7580505005
44,7718117795
45,7597250096
46,3546722691
47,8157893076
48,8158282429
49,4356496280
50,7634071706
51,3884439648
52,8157893076
53,7689336692
54,3688225859
55,3696411793
56,7987100639
57,8541743979
58,2701511558
59,3875454459
60,8113422319
61,8062833715
62,7065515172
63,6914090955
64,7010383988
65,4415689777
66,8266242398
67,3895829454
68,4354243991
69,4886644130
70,4046344708
71,8815972345
72,6780892005
73,8593389908
74,6326930824
75,6693714487
76,8157893076
77,4354243991
78,3822642505
79,8607236837
80,4586072061
81,8643341582
82,2579603198
83,2574094088
84,7394643425
85,3998410877
86,4046822029
87,4354243991
88,4370923267
89,4598623721
90,4032676057
91,8157893076
92,4129499894
93,6026646926
94,3385985761
95,4972365043
96,8584336462
97,4509787761
98,8886363845
99,4480747986
100,4962485636
101,8713108706
102,3008204718
103,3400685767
104,3822642505
105,4304297315
106,3991718939
107,7872539834
108,3510256769
109,4072839193
110,4542959042
111,2890496250
112,8330236254
113,4249112303
114,3696411793
115,6871592006
116,2634246128
117,3373790584
118,3893824332
119,3665560608
120,4301430099
121,4354243991
122,2766076613
123,8355594162
124,8959854968
125,8958030178
126,6019341168
127,4008168348
128,4533731237
129,8157893076
130,7349926236
131,4072839193
132,4652056553
133,3467547865
134,7358700229
135,7127808419
136,4354243991
137,8653037296
138,6052130454
139,3400685767
140,4709282723
141,4386706289
142,7445544976
143,3411268465
144,6251932554
145,4813734841
146,3682554524
147,3654281535
148,4518716952
149,2785176664
150,4478986192
151,2639241287
152,8641195536
153,2556408802
154,8573015462
155,8087284938
156,8149552415
157,3452713734
158,4899684604
159,2622768850
160,2663745627
161,2603859236
162,4374522765
163,3443779590
164,8186190207
165,3443779590
166,3441045983
167,3691786084
168,7881420492
169,7513509177
170,6036589080
171,3468214927
172,3366724759
173,6885824572
174,8999875428
175,3734291572
176,8157893076
177,8889567239
178,3008204718
179,3008204718
180,3958676486
181,7352990928
182,7282865774
183,8285199614
184,4056400336
185,8110710446
186,4413662727
187,7357832056
188,8157893076
189,4707588619
190,4025304948
191,3266686117
192,3394283623
193,8257702784
194,2735099405
195,7055693204
196,3406672085
197,3798525257
198,2669808525
199,4480747986
200,7422946228
201,3002949184
202,6522608409
203,4156242646
204,7282865774
205,4284998841
206,3884905547
207,8157893076
208,4633954315
209,4542123449
210,6161827998
211,4874911036
212,4890093453
213,7822913275
214,2577939890
215,8157893076
216,8269552567
217,4836428119
218,8855440536
219,8157893076
220,4399970881
221,4453406249
222,4453406249
223,2599561559
224,7923833248
225,7282865774
226,3426432235
227,2899725759
228,4868409923
229,4490921183
230,3299308348
231,3522184197
232,2941051598
233,3622127229
234,3490899440
235,3332818125
236,4252950347
237,7707103588
238,7313517018
239,8157893076
240,6043518298
241,4370923267
242,8336598785
243,3342460421
244,3389446681
245,6036589080
246,6914298824
247,4370923267
248,6566507947
249,2592491990
250,3468657598
251,4097390757
252,3427981081
253,6500607269
254,3468657598
255,4060806147
256,2935946585
257,3645434991
258,4639492608
259,7282865774
260,6787862977
261,2948558266
262,7592183522
263,8157893076
264,2687187571
265,8292381917
266,7429819094
267,6021658394
268,4097141782
269,6797156224
270,4739420901
271,2654504018
272,3723925023
273,7029881908
274,4840049849
275,4942949330
276,8060559364
277,3143187387
278,4837953308
279,2594012652
280,2578279688
281,4466286619
282,4484789128
283,3542921885
284,2735108995
285,4987158678
286,8157893076
287,4332164238
288,4412385650
289,3904041208
290,6408272379
291,6042698611
292,2835553533
293,3428945329
294,4151258126
295,8782290275
296,4748549860
297,4340982775
298,7295530498
299,4054379023
300,2703977343
301,3859446222
302,6675457925
303,6194634619
304,4739244877
305,4220019395
306,3705472276
307,4717416150
308,4446652404
309,7539934978
310,3639520248
311,3914753299
312,4000748869
313,3483182529
314,2592986051
315,4624543128
316,8189655094
317,7719746888
318,3069982852
319,4392716852
320,4392716852
321,3754965910
322,7505098274
323,4025711123
324,4274151807
325,2963278327
326,3668924397
327,2835553533
328,6089226132
329,4593679257
330,4154022722
331,4151258126
332,3758167892
333,2607345903
334,3906699117
335,6689498776
336,2555569113
337,2710632568
338,8349888758
339,4163956030
340,4440098324
341,7960246142
342,8157893076
343,4102149511
344,2730408898
345,3552417055
346,3526409130
347,8157893076
348,3464551626
349,4154022722
350,8267730487
351,8157893076
352,2622251177
353,4146190931
354,4661091995
355,4154022722
356,7905028602
357,3215141872
358,4254630723
359,3694708097
360,6036589080
361,3706459773
362,3008920127
363,2594058862
364,8221511257
365,3850492640
366,4321896961
367,3869009324
368,3114743283
369,3546722691
370,4128413838
371,4337526201
372,7371975196
373,8236318435
374,3674115097
375,3058368011
376,4052235348
377,4054379023
378,3400685767
379,2617527307
380,4618932523
381,3070884889
382,3520902902
383,8766643565
384,3636921909
385,2731424695
386,8766643565
387,3636921909
388,2731424695
389,7972226394
390,8775058114
391,7824169562
392,4309665707
393,7002551545
