,userid
0,8606797306
1,7539284216
2,8606797306
3,4660909565
4,3668197264
5,4325561464
6,8606797306
7,8150219026
8,7843432036
9,8643341582
10,4022137832
11,4505281285
12,3923481801
13,3780692805
14,3131738069
15,4687676442
16,4673658922
17,4815592831
18,8270447319
19,6738608759
20,3707482436
21,3895829454
22,8237484384
23,6043518298
24,4707357488
25,3412054596
26,8137763945
27,3135629527
28,6502416874
29,8148082475
30,3903479015
31,8157893076
32,3910296630
33,8157893076
34,8157893076
35,8157893076
36,8157893076
37,3671480618
38,3916415131
39,2585014420
40,3723925023
41,4682342061
42,8121628006
43,8606797306
44,2721303526
45,8041388096
46,3557431804
47,8157893076
48,8157893076
49,7397297488
50,2974986986
51,3488770355
52,8157893076
53,8157893076
54,8849812944
55,8157893076
56,8157893076
57,4142389400
58,8225884282
59,3864993963
60,8599112894
61,8606797306
62,3094455744
63,3094455744
64,8157893076
65,2691474567
66,4276746667
67,8797413029
68,8157893076
69,4716218583
70,4846342790
71,2790133133
72,4064313049
73,4066329387
74,7652256076
75,2861757663
76,2790133133
77,3201644434
78,4536041096
79,4846342790
80,2790133133
81,8237847638
82,2790133133
83,7141270912
84,6047680630
85,8157893076
86,3735896180
87,8157893076
88,2601902135
89,2790133133
90,3537303923
91,2790133133
92,2790133133
93,4481942337
94,8429626274
95,8260496194
96,8090661665
97,4790528234
98,7591290539
99,7820918749
100,8157893076
101,8335921689
102,8335921689
103,8335921689
104,8335921689
105,8157893076
106,8157893076
107,3730461316
108,4294325096
109,3125755534
110,2682606687
111,8157893076
112,7119518409
113,8342590149
114,2609456751
115,8348826408
116,2935946585
117,2935946585
118,2935946585
119,2935946585
120,2935946585
121,3890141248
122,2935946585
123,2868918539
124,4466925240
125,8087284938
126,4066261079
127,3344606235
128,3397601840
129,3695003723
130,4073605927
131,8157893076
132,6149744662
133,2567649465
134,8214648772
135,8292549105
136,7675167307
137,2631476215
138,3980041255
139,8022110462
140,7689336692
141,3979162405
142,8341274006
143,4329028060
144,6261970292
145,2691474567
146,7943326074
147,7383485924
148,3532100213
149,8157893076
150,2692447304
151,3544055882
152,8781325944
153,4102293848
154,3401097058
155,4111099373
156,3543872670
157,7896746487
158,3606690618
159,7390758267
160,3532100495
161,3567316097
162,3533891584
163,2568695431
164,3574150600
165,2902135421
166,2626380419
167,3973665488
168,3977360750
169,7140323585
170,7089122747
171,2631476215
172,3913399181
173,7240199378
174,4326246707
175,6596938975
176,3302923103
177,3531055633
178,8109778916
179,3729914169
180,4095781159
