,userid
0,7732620527
1,4536064635
2,2859420833
3,2631522662
4,2631522662
5,2631522662
6,8376593437
7,2631522662
8,3934197573
9,8442394655
10,2620457529
11,4783064542
12,7986066452
13,7986066452
14,6024067013
15,2705501540
16,2705501540
17,8068875737
18,2631522662
19,8068875737
20,8068875737
21,7004755218
22,3790907154
23,7196698298
24,8784155222
25,2666532558
26,8352966869
27,8692812358
28,6039922933
29,6118148747
30,3701574002
31,7485153256
32,6024067013
33,7723434495
34,8075651007
35,8807858628
36,7674274849
37,2666532558
38,4685523046
39,3700392642
40,7986066452
41,8002743628
42,8157893076
43,4741621883
44,3962264412
45,3246763182
46,6024067013
47,6852024526
48,7906819256
49,8002743628
50,8600397085
51,8772510267
52,8157893076
53,7551792766
54,3216993998
55,7639135246
56,3422099280
57,3653531526
58,6044738640
59,7044321789
60,7640429466
61,6075187299
62,8052867565
63,8398518812
64,3910642064
65,7560780388
66,7712230244
67,3475374317
68,7077033717
69,4938069315
70,7319469022
71,2631522662
72,4233080387
73,2631522662
74,7229394988
75,6216195852
76,8380034182
77,2789002805
78,8157893076
79,8114439097
80,6291604158
81,6807814942
82,8022902362
83,3401759013
84,4774622708
85,8022902362
86,4336504888
87,3917588340
88,8398518812
89,3947583964
90,7656762016
91,8760310532
92,8157893076
93,6191796601
94,8339639155
95,2803305893
96,4471844626
97,3822642505
98,6852026594
99,6191796601
100,7678789504
101,8157893076
102,3411322472
103,2652284419
104,4466092304
105,4242936045
106,4382859899
107,8094371556
108,2649527330
109,8181049214
110,6048192573
111,7789486174
112,7756373269
113,3920209140
114,7306010854
115,2691474567
116,7409493889
117,4093886818
118,4031832762
119,3826855441
120,2581624160
121,8295411139
122,2603358676
123,6985894474
124,7176882696
125,7910684638
126,6281122692
127,7921308799
128,8157893076
129,2581229921
130,8400413002
131,8119217174
132,3550605422
133,6089062522
134,4604271956
135,8628919876
136,3159695497
137,7866362205
138,2733898990
139,4096081793
140,7413869279
141,8983440785
142,3084236238
143,6194266044
144,7903971912
145,8157893076
146,7989067887
147,8334549025
148,7566417889
149,6794012412
150,4132251490
151,6090286849
152,3673284242
153,8283129764
154,3948503101
155,4477917168
156,8694464636
157,6202259344
158,8307673799
159,4853028774
160,4810602213
161,3661635793
162,4250916353
163,2767590980
164,2722073464
165,7495244619
166,2800994834
167,8045734382
168,6051774941
169,6051774941
170,7868730912
171,2663148197
172,7609892202
173,8094162798
174,3480525326
175,3909478709
176,2611124950
177,6071297858
178,8157893076
179,4101823792
180,6990722407
181,2601768530
182,7526471935
183,4300571474
184,2593170371
185,8578131706
186,4300571474
187,8253927436
188,8235600306
189,3813275943
190,8891760164
191,6849533518
192,8130875039
193,7494047289
194,8283129764
195,3822642505
196,8283129764
197,8157893076
198,4348288340
199,2581367388
200,4829099629
201,4275607496
202,3648558355
203,4109937152
204,2766248119
205,2615099677
206,2818880199
207,4094538588
208,4144401790
209,2702934892
210,4492806074
211,4923289548
212,8088633086
213,6852024988
214,7942132409
215,8294721536
216,2698880950
217,3998568680
218,6557019549
219,3343579610
220,8065014265
221,7077033717
222,8065014265
223,8065014265
224,8065014265
225,8065014265
226,4600859814
227,8068780804
228,7839079662
229,3614245134
230,7264177015
231,6048056662
232,2598178388
233,8769695915
234,3677118351
235,6980680245
236,2985265737
237,4384490919
238,8954890615
239,6911596906
240,7449074928
241,7291469818
242,2660988439
243,4589987655
244,7077033717
245,2695692753
246,4392050897
247,7260852297
248,4347728322
249,7532653512
250,8255286554
251,7409491687
252,7493034809
253,4005249988
254,4765065352
255,4079197942
256,6351279005
257,3410174159
258,8407740719
259,2763138490
260,8208402892
261,7077033717
262,7651210269
263,4263769108
264,4957797689
265,2903760221
266,8157893076
267,6039311664
268,4504994278
269,6433555339
270,6051316842
271,3373832806
272,3667252247
273,6744559775
274,6767554177
275,6720512705
276,8375635344
277,4368098298
278,7241808699
279,4675230879
280,8001252316
281,4466682715
282,4687721350
283,2890793844
284,8254815529
285,4342700311
286,3949628388
287,6801812467
288,8065014265
289,2585791660
290,2845837229
291,7485153256
292,6672965667
293,8280254952
294,3741032417
295,3919443443
296,4457624830
297,2579547489
298,4282041046
299,4826494112
300,3452623320
301,4794960302
302,4490415196
303,2647266962
304,4480994861
305,2691474567
306,8173208634
307,3322782963
308,4073605927
309,6077522310
310,4324307375
311,8124854514
312,3662774316
313,6042672154
314,6042672154
315,4964695339
316,6012445071
317,8186553589
318,6920013227
319,3479233930
320,8149888759
321,6464757778
322,7300624326
323,8157893076
324,6725718078
325,6042649119
326,6042649119
327,2714217754
328,8610771767
329,2700890367
330,2587568882
331,7077033717
332,7050101327
333,4714635074
334,3278686814
335,4714635074
336,3528281227
337,4076617592
338,3887473122
339,7269544309
340,2631522662
341,2813609139
342,7278188136
343,7355722557
344,6046529027
345,7238264556
346,8682491422
347,3578827531
348,7127353045
349,6852024842
350,4410446176
351,4151627791
352,8170416944
353,6482603376
354,2718265118
355,2631522662
356,8753702907
357,4388174192
358,4800720921
359,7510651044
360,7794662989
361,7884026248
362,8157893076
363,7695541425
364,4388174192
365,8094608564
366,8983688339
367,7050953097
368,3835020738
369,2794517247
370,6327653086
371,2651253963
372,8087280968
373,3297535779
374,4042037939
375,3703128752
376,8867571192
377,6738608759
378,8086691156
379,6727624018
380,3837991738
381,6727624018
382,4403476042
383,3904382270
384,3835020738
385,4110823464
386,2616138725
387,3510353210
388,2689903851
389,8731694162
390,7600277155
391,8205895694
392,6008066295
393,3638113677
394,4347810216
395,4329771303
396,4669942198
397,3483728316
398,7229900445
399,8548283768
400,4423396558
401,6300827946
402,6852026392
403,2794517247
404,7802276197
405,3749524232
406,8375366009
407,8177972587
408,8268639726
409,2631522662
410,4362934546
411,4687001637
412,4480580926
413,7425309787
414,3544216149
415,4356688941
416,4759814674
417,4073360244
418,2631522662
419,8230573666
420,2771088212
421,7470830952
422,7871776456
423,2612308233
424,2664752554
425,7939096554
426,3503987604
427,7510403064
428,3168933508
429,3582950307
430,8136518175
431,8262038957
432,2634084188
433,6812577795
434,4912183074
435,2620192223
436,7871776456
437,7004075462
438,6313039134
439,4312212338
440,6313039134
441,3645120877
442,2796343887
443,7001954475
444,8140440767
445,8991694054
446,8428256238
447,4337543571
448,2656149303
449,4336207688
450,2631522662
451,4119787612
452,3530962936
453,4426126055
454,2999433494
455,4712823840
456,3543915312
457,8239208575
458,4466092304
459,7050953097
460,4466092304
461,2631522662
462,3454384207
463,3342554076
464,6894936814
465,2631522662
466,4537313285
467,3528432202
468,8349014058
469,3236484888
470,8239331562
471,7176882696
472,2631522662
473,3548426129
474,3451212621
475,8256779028
476,2691474567
477,4140733022
478,2587953567
479,3181944605
480,6190889457
481,3544213369
482,8157893076
483,3962954410
484,3612099507
485,2631522662
486,8153466462
487,3993236114
488,2631522662
489,4708938233
490,8157893076
491,7027496657
492,6312949022
493,2631522662
494,4036230042
495,8342747197
496,3969753403
497,7191650137
498,2631522662
499,3491010378
500,8157893076
501,4023625183
502,3565669988
503,3312752403
504,2602364297
505,8148082475
506,4624396292
507,8100575234
508,8388001715
509,8052207217
510,6081443962
511,4523522078
512,3895829454
513,7253168672
514,8114586217
515,4574530668
516,8131174376
517,3998722549
518,2620710805
519,2613778910
520,8807858628
521,3021343005
522,7858058818
523,4821429871
524,8177774665
525,4322404713
526,6799204089
527,3406060976
528,6998910548
529,2620710805
530,3426381166
