,userid
0,8997451934
1,3890141248
2,6738608759
3,2663510018
4,3541730479
5,3923992809
6,8781437177
7,2544559909
8,4985703708
9,4601472650
10,8157893076
11,3822642505
12,4545228986
13,4545228986
14,4545228986
15,4545228986
16,4545228986
17,8157893076
18,3717214058
19,7950624035
20,8157893076
21,4351866505
22,4722126701
23,8157893076
24,6809838335
25,8593567429
26,8157893076
27,6038332511
28,3638480643
29,6231297456
30,6232454684
31,8922925877
32,8442121835
33,3650308063
34,2727420671
35,2547426436
36,8157893076
37,3672167419
38,6271759414
39,8212573886
40,3056539694
41,8273582088
42,4180216203
43,8157893076
44,6185720916
45,3282253869
46,3822642505
47,4180216203
48,3931812241
49,8263425112
50,8157893076
51,4410153044
52,8918335164
53,3935840605
54,4417558833
55,8157893076
56,7902083499
57,7384340826
58,7141498354
59,6817639296
60,7460142942
61,7151699147
62,4629727768
63,4410259116
64,8121267119
65,4587015277
66,6874285908
67,8250272477
68,8157893076
69,3927235190
70,3362470689
71,7919104826
72,6912419079
73,7740338657
74,7834814245
75,3792442252
76,7950631289
77,3679002363
78,6331125418
79,8157893076
80,7588127588
81,8659470764
82,7163776467
83,2708871096
84,7092431828
85,2708871096
86,7450901839
87,4412520235
88,8142573707
89,4413079759
90,7262007896
91,8157893076
92,8157893076
93,7504128397
94,4412413281
95,8213347492
96,4787377331
97,8157893076
98,3914304670
99,6958473896
100,4691860139
101,6773140127
102,3937384108
103,4410236528
104,2797053491
105,3827114250
106,8173137992
107,8201858648
108,7500302036
109,4246155456
110,8459216536
111,4342679617
112,8399092582
113,3688727743
114,8084577634
115,4089790973
116,7323199205
117,7862466954
118,4089790973
119,6501741996
120,4510072259
121,6298683674
122,7449099018
123,7280980538
124,3335564584
125,8305279106
126,8157893076
127,4413524556
128,3998410877
129,4409869842
130,4419099108
131,6052569878
132,3008247121
133,4278866495
134,6433823642
135,4719485702
136,4068120653
137,7361339239
138,7719746888
139,4958683714
140,3547443143
141,8042704682
142,7997879576
143,7853819432
144,4413097059
145,8710387036
146,8157893076
147,7293494202
148,4412309435
149,4410616820
150,8157893076
151,8157893076
