,userid
0,7995025665
1,4292619893
2,6014328542
3,6223358637
4,4377845709
5,4298806416
6,3802872136
7,4869150582
8,7330365055
9,2723250332
10,4820087116
11,4425221980
12,7231796604
13,3468426142
14,7116215204
15,3819335546
16,2858355084
17,4267807536
18,3725979238
19,7995025665
20,3362420479
21,4377484737
22,8068780804
23,8381082058
24,4479859340
25,2565016046
26,7988298187
27,7988298187
28,2565016046
29,4342447499
30,7953209214
31,3179291970
32,6366743398
33,7994374712
34,3468426142
35,8351076567
36,4401839140
37,3274619164
38,3274619164
39,4054756691
40,4593656465
41,6939688324
42,4409115468
43,4054756691
44,4551421976
45,4756162630
46,8273705416
47,8079589356
48,7801367652
49,4736598873
50,7469977079
51,4107593286
52,4630644399
53,7212059437
54,4383234382
55,4409115468
56,2565016046
57,4761100550
58,4209768626
59,6420315599
60,6738697364
61,6971094096
62,8995177999
63,3725979238
64,2565016046
65,3952564912
66,6366743398
67,8292408007
68,4498439826
69,7874686742
70,4394401214
71,8224283086
72,4461257293
73,3859348331
74,4230713009
75,3617980433
76,7736026017
77,4903917920
78,2765445613
79,4330053587
80,3571371207
81,7212059437
82,8836856156
83,2574766511
84,3725979238
85,6294617676
86,7204357126
87,3332432811
88,4439268629
89,3725979238
90,2700409676
91,7091699166
92,3890141248
93,4466453502
94,4342447499
95,4770581134
96,8036136992
97,2557089435
98,3886974367
99,3901113442
100,4675133011
101,3983662914
102,7010383988
103,8351295084
104,4595374164
105,7271187047
106,3548496652
107,3983757270
108,3007781798
109,4694868913
110,3482091125
111,7171352256
112,4832825614
113,2560702871
114,4974355395
115,6513210585
116,4041591375
117,7871538765
118,4804937860
119,4674469959
120,7783090079
121,4311523713
122,8144371946
123,2552422981
124,3548227506
125,7861213674
126,2721140932
127,3666401879
128,3954411014
129,3002350268
130,7184375765
131,3734395836
132,3938818019
133,2583619009
134,4806263357
135,4530071105
136,4274639404
137,4976167129
138,4666909555
139,7355175862
140,6814930667
141,6777359145
142,4108910526
143,4517803413
144,2573922934
145,8381082058
146,4165532969
147,4189574411
148,2721140932
149,3007781798
150,6110038861
151,4163423724
152,4210112701
153,6773557735
154,2721140932
155,3112865952
156,3463095226
157,2721140932
158,6869692148
159,4661260395
160,7353440738
161,4056618726
162,4056618726
163,4532132515
164,4682312141
165,7874289868
166,2686155655
167,3482091125
168,4653832536
169,8854779137
170,4237699060
171,2608878446
172,4394913534
173,7433447902
174,4342638571
175,7758531736
176,4964436252
177,2608878446
178,3935653423
179,4975707308
180,4777949102
181,4382959624
182,6046728629
183,7230928672
184,7949690332
185,4768783153
186,4682312141
187,4719748018
188,3260086189
189,2607344892
190,2807567608
191,4454544189
192,3471321998
193,8797849156
194,4761670263
195,6110038861
196,7874929049
197,4393101894
198,7184794639
199,7053003824
200,7397931768
201,2695210235
202,3985530553
203,3940507188
204,4623990843
205,6026401537
206,4655214253
207,2908216358
208,7169147996
209,7664748682
210,2908216358
211,8597889165
212,2911895532
213,4911809433
214,4780448570
215,3767418759
216,4379732736
217,8274984808
218,7580505005
219,3985530553
220,7047953216
221,4172236818
222,3494029284
223,7758531736
224,3494029284
225,3494029284
226,3494029284
227,4911809433
228,3170887942
229,7542991695
230,4663346901
231,7838723689
232,7852731906
233,4039337250
234,7529565255
235,7742496574
236,6049122022
237,3285855076
238,2551813437
239,4134516747
240,6801440005
241,4911809433
242,6047648440
243,4804937860
244,6047648440
245,3289134206
246,4911809433
247,3472947472
248,4911809433
249,8060653596
250,8059014628
251,3649739087
252,8060653596
253,4354826026
254,4408984354
255,3427356483
256,8354975494
257,6096412640
258,2611404055
259,3939963209
260,6949493526
261,3263356794
262,8057098868
263,3375808401
264,7664748682
265,3427530754
266,2721140932
267,2721140932
268,7863494194
269,2596470824
270,3637110167
271,7850301788
272,2974986986
273,8471877532
274,8504184325
275,7006926226
276,4371167315
277,3616411042
278,3853162207
279,4394913534
280,3593677398
281,3459040635
282,7562374159
283,4905819159
284,7664748682
285,4353043402
286,3593677398
287,3840920977
288,7392066086
289,3973431131
290,4346238565
291,4880777666
292,3887937508
293,7658147982
294,8340626155
295,3797063842
296,7449852778
297,4491099020
298,3754270431
299,3683150730
300,6312836799
301,3683150730
302,8060653596
303,3920764207
304,7980185586
305,6186004480
306,6608755427
307,6599643527
308,3398217102
309,4654271189
310,4479223706
311,7305769066
312,4753724309
313,3389398903
314,7664748682
315,4127929599
316,7751236727
317,4017027164
318,2721140932
319,3205128319
320,2721140932
321,4094383848
322,3428617558
323,4582659292
324,7749872426
325,2813329628
326,7899291346
327,8591966964
328,4400007284
329,8405872485
330,3125755534
331,3536828096
332,6241252822
333,4715563621
334,7049292609
335,8320919985
336,7185714165
337,4920369242
338,2903179942
339,7260301838
340,3881896765
341,2648184119
342,7688079742
343,4530071105
344,4511646878
345,2721140932
346,2721140932
347,3895455663
348,4364102356
349,2721140932
350,6457637534
351,4291177091
352,4225622017
353,4917387524
354,4291177091
355,3621285064
356,8260162158
357,3996163793
358,3621285064
359,7928287918
360,6839168187
361,4750923464
362,8203912546
363,8102783734
364,3598260776
365,7758531736
366,3543783200
367,7758531736
368,3683542028
369,4379715820
370,7874289868
371,3489140271
372,3542882241
373,4964680252
374,2947815109
375,4682312141
376,3907571769
377,2679851704
378,2717311303
379,4493395737
380,4127237618
381,4493395737
382,8652688249
383,4229923431
384,4682312141
385,7040540769
386,4296145655
387,4493395737
388,4493395737
389,3088748238
390,4682312141
391,4329028060
392,8279200358
393,3621285064
394,4713974219
395,8993714809
396,3144958692
397,3621285064
398,3965139632
399,3621285064
400,4019795109
401,3785862964
402,3436330866
403,2814008733
404,8249381187
405,8152518227
406,3819378756
407,8320919985
408,2703977343
409,4371563270
410,4042441131
411,6183167187
412,4371563270
413,3107182147
414,4109777138
415,4902333886
416,2637028010
417,6210393544
418,3535676266
419,8137322415
420,7422881725
421,2725270924
422,4368285170
423,4786602653
424,8192464034
425,4490921183
426,2573922934
427,2817312247
428,3165773241
429,3506664983
430,8594240297
431,4638980887
432,3651150429
433,3326522399
434,3381542557
435,3472845159
436,4917387524
437,7723972316
438,4778502143
439,3908952223
440,6419985825
441,4640223114
442,7955462572
443,7851845009
444,6956235728
445,6442620168
446,4088013720
447,8235206215
448,7035520865
449,4392788350
450,3956818457
451,3326522399
452,3593677398
453,3418245882
454,4316216423
455,7035520865
456,8995177999
457,3452548391
458,4030318744
459,6035840617
460,6128933149
461,6127114556
462,7035520865
463,3463935128
464,4768783153
465,4020969871
466,3472845159
467,7035520865
468,4108185684
469,3331720097
470,3725979238
471,4735872625
472,7827248827
473,2773396660
474,8089048066
475,4369477704
476,3864749017
477,3964297543
478,4912470701
479,2573922934
480,3118111536
481,3193741779
482,3380377299
483,6940895226
484,2602710935
485,8263694197
486,3851186566
487,4289153402
488,3489020304
489,4736576777
490,3326522399
491,4542131403
492,8084064586
493,6374587008
494,2703313491
495,2908520320
496,4592649026
497,7129128158
498,6704603454
499,2718630860
500,7740024498
501,4875408529
502,8210691796
503,3108389505
504,7010367294
505,6398388444
506,7908041095
507,7384808169
508,7384808169
509,4094383848
510,4088013720
511,2555471669
512,7303581495
513,4046344708
514,6956235728
515,3906782618
516,3427339095
517,4517697494
518,7718084766
519,3326522399
520,6449972752
521,8108548277
522,3668197264
523,2641220780
524,3859928778
525,7703705098
526,6007729762
527,4355828923
528,6415461406
529,7649073708
530,7885158702
531,4885638094
532,3665859039
533,4914041065
534,7062992166
535,8276170675
536,3593677398
537,4912050805
538,7957698356
539,8146195119
540,8243614312
541,8243614312
542,3514018722
543,8243614312
544,7700498458
545,8243614312
546,6789067167
547,4684946433
548,2982086132
549,8290006385
550,4682312141
551,3981270324
552,3855730987
553,6526837395
554,3570894179
555,3860009818
556,4682312141
557,4116976194
558,8861615875
559,4054041970
560,3725979238
561,4409015808
562,4339418536
563,4957336410
564,2673258508
565,4291177091
566,7166526627
567,4228403823
568,7010367294
569,8543101322
570,3884520758
571,7533129215
572,4759672229
573,7270767997
574,4703145562
575,4219990531
576,3318927873
577,6007729762
578,8502539957
579,3681908719
580,3127663573
581,4625249137
582,8411212594
583,2766497180
584,4372188788
585,4270708817
586,3561654479
587,4427498089
588,4120773295
589,4479362254
590,4037223881
591,4120773295
592,8036871202
593,3436826741
594,8077773716
595,7447079454
596,4330866143
597,3855730987
598,4780396315
599,4171434967
600,6998310146
601,3855730987
602,4387990579
603,4756412349
604,6352527045
605,8076041155
606,4068547219
607,7337606446
608,7178217225
609,3860009818
610,4291177091
611,2635624977
612,4291177091
613,7611500662
614,4716461542
615,6912914642
616,8295411139
617,3860009818
618,8203344792
619,3860009818
620,8193886807
621,3998980801
622,7436691505
623,8222679346
624,2645289783
625,3786898676
626,7035520865
627,3649187758
628,4138471599
629,8784651125
630,8998470224
631,2849608692
632,2982142066
633,6007729762
634,4979801412
635,7737664845
636,2982142066
637,3479147408
638,3993534194
639,3658259781
640,3281645438
641,3858144571
642,3479147408
643,6067332851
644,7200275445
645,3931774437
646,4780396315
647,4638977682
648,4731171706
649,3916327953
650,4020071062
651,8227484755
652,3665560608
653,4225933025
654,7961899057
655,3913261422
656,3479147408
657,7689129442
658,7703910254
659,8262200137
660,3865021982
661,2606365437
662,3479147408
663,8350686285
664,7001954475
665,2849608692
666,6200180950
667,6693447702
668,3776876545
669,7035520865
670,3624291305
671,7887359747
672,7070315264
673,3346458429
674,2936662448
675,3970737088
676,3494143850
677,4068547219
678,2567514984
679,6356981905
680,4682312141
681,3952783196
682,4039605603
683,2849608692
684,3624291305
685,7996897668
686,2613849560
687,4982964089
688,3479086976
689,7325475932
690,4861319657
691,6366743398
692,8136340848
693,2857692844
694,6366743398
695,2849608692
696,2715865219
697,2849608692
698,3421141889
699,2982142066
700,4147889414
701,7977635695
702,2680151827
703,2570981553
704,3235631155
705,4420094445
706,4920173448
707,4774411014
708,3123496999
709,4760577513
710,4127929599
711,2643234748
712,3413367330
713,6366743398
714,6527488997
715,4215375488
716,4780396315
717,4127929599
718,7024226359
719,6366743398
720,3595826864
721,6366743398
722,4394913534
723,6208303477
724,4127929599
725,3732537778
726,4486654345
727,4982964089
728,8202529757
729,4780396315
730,3413367330
731,4146090781
732,3326522399
733,6007729762
734,2680151827
735,3413367330
736,8009527282
737,3479147408
738,4127929599
739,4774411014
740,2849608692
741,3407542805
742,4861319657
743,8807399895
744,3703404377
745,2849608692
746,7282048468
747,4746696345
748,2930013604
749,4374169108
750,4394913534
751,2849608692
752,7706258209
753,2849608692
754,2987095903
755,4733325434
756,4261743785
757,2775680050
758,6211940317
759,7307993239
760,3952206936
761,3479147408
762,8210599362
763,3987318123
764,2849608692
765,3980542877
766,8015394816
767,6051733544
768,7424898582
769,3215088176
770,4929243469
771,7042369854
772,7907516668
773,4645717656
774,4750693310
775,8898071348
776,4310352792
777,3471939891
778,8015394816
779,3410674357
780,4292619893
781,2701511558
782,8398518812
783,8102276377
