,userid
0,7042976136
1,6728105645
2,3089418865
3,7463522347
4,3922345640
5,3114583451
6,8112986105
7,2631735974
8,3905595289
9,4319078987
10,6504387129
11,3917133254
12,4253464635
13,8398518812
14,4059568120
15,4076118856
16,7955553684
17,7903661507
18,2620710805
19,4747823191
20,7164418785
21,4020863307
22,4456958111
23,6352848315
24,4738460966
25,6921501912
26,4816369047
27,3292866875
28,3482962489
29,7893890258
30,3672371469
31,3922354638
32,3784772697
33,3929697166
34,4022653672
35,3648385484
36,2632043685
37,2603737429
38,4311686129
39,6746794436
40,4022746711
41,4020943195
42,6898283702
43,3615826271
44,3422033949
45,3591191985
46,3422033949
47,4417129404
48,3922069152
49,7564932005
50,7128610304
51,8855440536
52,6921501912
53,2971734860
54,3633308301
55,3667644133
56,4022516767
57,3917118394
58,3929422974
59,4022102354
60,7883559004
61,3772568007
62,3918284891
63,8184649246
64,3922069152
65,4647181448
66,8344904955
67,7725086562
68,7187586296
69,3922354638
70,3621049666
71,8157893076
72,2691474567
73,3945398768
74,3688102144
75,7885290127
76,4311435808
77,8157893076
78,6687259806
79,3568774847
80,6075876566
81,3620601007
82,3492179806
83,3541029934
84,8522148945
85,2971734860
86,3926105093
87,4952086047
88,3922328121
89,3926082371
90,8021535507
91,4952086047
92,8195158376
93,8195158376
94,3769132030
95,3916873061
96,3588785496
97,4318949284
98,4318949284
99,7751165014
100,3453975456
101,4060030905
102,3733637109
103,3733637109
104,3922560070
105,7203693449
106,4341832833
107,3922084087
108,6075876566
109,4029291499
110,8043871226
111,3685091406
112,3929462034
113,3778520177
114,4521926926
115,3208660599
116,7316820804
117,3677955075
118,2701511558
119,8924511858
120,8924511858
121,4022102354
122,2705048448
123,8022539182
124,4943378569
125,3913544914
126,3916823171
127,8068982149
128,3922570732
129,3621049666
130,3595416480
131,8355880809
132,7307993239
133,4105850061
134,3922016050
135,2582971061
136,3922328121
137,3926105093
138,4127740624
139,4326310816
140,7797890446
141,7831500662
142,7308678237
143,3848156476
144,8150219026
145,8150219026
146,4485187824
147,2770974537
148,3633308301
149,3586246787
150,4022516767
151,3917847722
152,7624913732
153,4338944410
154,4543785363
155,4213361057
156,8157893076
157,2929092594
158,2580313844
159,7731521504
160,2929092594
161,7927070162
162,4850195173
163,4022102354
164,4147989102
165,8022539182
166,3922016050
167,2841097998
168,2631476215
169,3929747742
170,2859399608
171,8967169308
172,8967169308
173,6832428836
174,8157893076
175,3335432731
176,8716717037
177,3926083650
178,3926082166
179,3524113894
180,3301332687
181,7674769927
182,3929482770
183,3381020930
184,3946721012
185,3596111248
186,8022539182
187,3926082184
188,8593389908
189,4330194652
