,userid
0,4263618091
1,3397353164
2,3888818041
3,6377496149
4,2684030918
5,6391225787
6,2910593065
7,8025438918
8,6248827915
9,3390436129
10,8542293457
11,2999953838
12,3179600307
13,4405457681
14,7652570706
15,4455345783
16,4097457414
17,4222211444
18,4673622049
19,3344693879
20,2597344583
21,3437776450
22,6893194547
23,3628982615
24,3526913124
25,7657197426
26,4746268774
27,8243071628
28,7062350798
29,4453406249
30,6914200216
31,4453406249
32,6781519657
33,8148800337
34,6190183986
35,7393953275
36,3407310194
37,2970346748
38,7237664749
39,4337484395
40,3930556353
41,2970346748
42,7735910558
43,6720681582
44,3075008941
45,4213047160
46,4024790143
47,8189308688
48,8420828767
49,4398532328
50,6474638374
51,3342726381
52,3420520200
53,8914906094
54,3818459175
55,3344693879
56,3618460751
57,8355489502
58,4537994881
59,6083864533
60,7069837375
61,2970346748
62,7381369012
63,2558894191
64,2965095083
65,2659391521
66,8352789956
67,7404027994
68,3438570771
69,4126860214
70,7972780319
71,7352446398
72,2773307253
73,7457268538
74,8838290258
75,8150815192
76,7955736207
77,7768416332
78,3344693879
79,4111110763
80,4495450975
81,8123994772
82,3410242862
83,3965780169
84,8835350127
85,4396265525
86,3338408957
87,6765891467
88,6824136015
89,4696519675
90,7971966925
91,8632320092
92,8335923138
93,4254765305
94,6756242599
95,2612058120
96,3344693879
97,3770837489
98,6106803146
99,2549788082
100,4349793916
101,4097077599
102,8738906897
103,3190155169
104,7884484319
105,4453406249
106,4453406249
107,4728904612
108,8146152427
109,2548485356
110,8503093444
111,2918263552
112,8941685328
113,6787710618
114,3603066150
115,8165301576
116,7897256316
117,2966805393
118,4639028611
119,8272357638
120,7353117252
121,7575227792
122,4419099108
123,2544892748
124,3863399351
125,3875756355
126,4180973356
127,2654435284
128,4112437621
129,2633944934
130,3162342949
131,3397353164
132,4157898907
133,3672224813
134,4209123865
135,4419099108
136,7373527172
137,3905461403
138,7369419408
139,2757339269
140,4005996682
141,7861213674
142,4743175255
143,3627005338
144,3668126668
145,6194094833
146,8699434284
147,4111680738
148,3369012955
149,4687276191
150,4317826993
151,3972831988
152,7442263475
153,2598118425
154,3656410660
155,7282001466
156,7281778872
157,8937697702
158,3016423810
159,8440251996
160,8815972345
161,4090774240
162,4716815692
163,3982976822
164,4292608870
165,7554208906
166,7691058866
167,7691605834
168,4165404594
169,2760100912
170,3723859823
171,4238464353
172,7469743368
173,8329894285
174,2689462748
175,4261648921
176,4745981138
177,2708230087
178,3902736977
179,7435686648
180,7558804458
181,4594363602
182,4548280712
183,3375249695
184,3909422798
185,7071188502
186,4594363602
187,6432587729
188,7860017337
189,3932454801
190,8170493537
191,7896508778
192,7061529572
193,4663667824
194,4386649694
195,3991103907
196,4621494266
197,8032953412
198,3130273361
199,3394722070
200,2658171765
201,7441205094
202,7584391972
203,3470851419
204,3019553393
205,4167074634
206,4243548108
207,6043438175
208,4498589724
209,4466453502
210,4862904196
211,7059116452
212,2645148815
213,7212839635
214,8496812627
215,8051003215
216,7841247955
217,4656935517
218,4419099108
219,8474282487
220,8423974185
221,3985094355
222,3834463497
223,4316024543
224,4437468077
225,2955316793
226,7354828005
227,7400465874
228,4130778143
229,4636445226
230,4330665914
231,8312797386
232,4457228853
233,3619419114
234,4663667824
235,4348326868
236,4300261575
237,4329982044
238,4820309649
239,7860017337
240,4329024330
241,8587744297
242,3362884349
243,6505266217
244,3305091652
245,6967356884
246,2693217026
247,4182011968
248,4329982044
249,3578170100
250,4685797156
251,7205343814
252,7768416332
253,3117779716
254,4429097006
255,3908857930
256,3578879207
257,3578879174
258,4330665914
259,3585757651
